8.095310000000000006e-01,1.232060000000000066e+01,1.110270000000000090e+00,3.047070000000000167e+00,1.348360000000000010e-02,1.133189999999999920e+00,1.522740000000000031e-02,1.399590000000000001e-01,2.276660000000000142e-02,3.130959999999999993e-02,8.345370000000000565e-02,3.467959999999999966e-03,0.000000000000000000e+00,-1.000000000000000000e+00
2.533689999999999998e+01,1.219519999999999982e+02,3.898460000000000036e+01,4.123980000000000246e+01,5.131880000000000308e+01,3.118440000000000012e+01,3.470790000000000264e-01,1.120150000000000035e-01,9.535219999999999807e-02,8.030099999999999738e-02,1.747039999999999982e-01,5.298159999999999537e-01,9.691500000000000462e-03,-1.000000000000000000e+00
1.824410000000000087e+00,1.284120000000000061e+01,5.260150000000000103e-01,5.017489999999999561e+00,1.023079999999999989e+00,2.227919999999999900e-01,1.380099999999999938e-01,3.150560000000000166e-02,8.680540000000000478e-02,7.782849999999999491e-02,4.486629999999999785e-01,3.598589999999999844e-01,2.099830000000000099e-02,1.000000000000000000e+00
7.625199999999999534e+01,3.355749999999999886e+02,1.295109999999999957e+02,1.100199999999999960e+02,4.476270000000000238e+01,3.674519999999999698e+01,6.405330000000000190e-01,3.611969999999999903e-01,1.023759999999999948e-01,1.540710000000000135e-01,3.775180000000000202e+00,4.232789999999999608e+00,3.133589999999999987e-01,-1.000000000000000000e+00
4.764979999999999771e-01,3.346330000000000027e+00,2.803930000000000033e-01,2.031400000000000095e+00,7.019300000000000539e-01,3.141479999999999828e-01,4.851980000000000182e-02,2.889169999999999933e-02,1.438099999999999934e-01,4.996889999999999665e-02,5.904709999999999820e-02,4.678199999999999720e-02,1.967369999999999952e-01,-1.000000000000000000e+00
3.905340000000000344e+01,1.286839999999999975e+02,3.041649999999999920e+01,6.280519999999999925e+01,5.474830000000000041e+01,4.574450000000000216e+01,1.011100000000000054e-01,7.618210000000000259e-02,8.882669999999999455e-02,3.663210000000000077e-02,1.992620000000000155e-02,1.153709999999999979e-02,0.000000000000000000e+00,-1.000000000000000000e+00
6.489329999999999821e+00,2.733119999999999905e+01,3.664569999999999883e+00,4.322549999999999670e+00,5.617810000000000414e+00,4.987759999999999749e+00,1.273289999999999977e-01,4.454339999999999689e-02,5.889219999999999872e-02,1.327820000000000111e-01,3.671119999999999939e-01,2.044960000000000111e-01,1.130669999999999939e-02,-1.000000000000000000e+00
3.240650000000000031e+00,2.149490000000000123e+01,3.183930000000000149e+00,2.386330000000000062e+00,1.382000000000000028e+01,1.681080000000000041e+01,9.236199999999999966e-02,2.004090000000000038e-02,1.163299999999999924e-02,6.070289999999999714e-02,1.529389999999999916e-01,3.197320000000000162e-01,2.261350000000000166e-02,1.000000000000000000e+00
2.007629999999999981e+01,7.794020000000000437e+01,2.770080000000000098e+01,2.645299999999999940e+01,8.083000000000000185e+00,5.355000000000000426e+00,3.320299999999999918e-01,5.511430000000000322e-03,6.503459999999999797e-02,6.776830000000000354e-02,3.399199999999999999e-01,4.266150000000000220e-01,8.810449999999999185e-03,-1.000000000000000000e+00
1.215390000000000015e+02,3.432869999999999777e+02,9.945210000000000150e+01,1.093269999999999982e+02,5.602239999999999753e+01,4.220850000000000080e+01,3.704549999999999788e+00,3.216750000000000220e+00,2.371179999999999843e+00,1.462159999999999904e+00,1.281349999999999945e+01,2.040330000000000155e+01,4.522700000000000331e-02,-1.000000000000000000e+00
6.455659999999999732e-01,6.255060000000000286e+00,1.302069999999999894e-01,3.456269999999999953e+00,2.701129999999999920e-01,2.444550000000000056e-01,1.314949999999999973e-02,2.622179999999999997e-03,7.230900000000000175e-04,7.594180000000000375e-02,3.586170000000000069e-03,6.736570000000000058e-02,1.130669999999999939e-02,-1.000000000000000000e+00
3.150819999999999954e+00,1.741679999999999851e+01,1.337889999999999979e+01,1.388589999999999947e+01,1.235810000000000031e+01,5.984289999999999665e+00,1.760279999999999900e-01,1.090229999999999949e-01,5.617719999999999658e-02,1.872920000000000140e-02,1.040230000000000044e-01,7.860870000000000357e-02,1.130669999999999939e-02,-1.000000000000000000e+00
1.354720000000000091e-01,5.139669999999999739e+00,3.081720000000000015e-01,4.615389999999999771e-01,8.406270000000000409e-02,1.361520000000000064e+00,4.656430000000000291e-02,1.229150000000000034e-02,1.509060000000000002e-03,4.636450000000000293e-02,2.929990000000000025e-02,4.055910000000000071e-02,1.130669999999999939e-02,-1.000000000000000000e+00
6.115400000000000169e+00,5.337219999999999942e+01,1.521110000000000007e+01,1.524869999999999948e+01,2.268140000000000001e+01,8.454929999999999168e+00,1.369960000000000067e-01,1.436540000000000039e-01,3.770609999999999795e-01,4.744229999999999836e-01,1.793959999999999999e+00,1.657950000000000035e+00,1.815539999999999932e-01,-1.000000000000000000e+00
1.782199999999999918e+01,7.492340000000000089e+01,3.229180000000000206e+01,2.404680000000000106e+01,2.813710000000000022e+01,1.969900000000000162e+01,2.522079999999999878e-01,4.125849999999999657e-02,2.816009999999999902e-01,2.205010000000000026e-01,7.950959999999999972e-02,4.923910000000000231e-01,1.130669999999999939e-02,-1.000000000000000000e+00
3.009080000000000088e-01,5.835569999999999702e+00,2.649279999999999968e-01,8.199269999999999614e-01,2.106059999999999821e+00,8.369290000000000340e-01,1.741940000000000155e-02,3.115549999999999917e-02,9.187990000000000046e-03,1.822439999999999893e-01,7.730769999999999309e-02,2.497449999999999948e-01,2.261350000000000166e-02,-1.000000000000000000e+00
1.078749999999999964e+01,7.156470000000000198e+01,1.582189999999999941e+01,2.176699999999999946e+01,1.906790000000000163e+01,2.570929999999999893e+01,9.551550000000000318e-02,2.533279999999999907e-02,9.761719999999999772e-03,2.381089999999999873e-01,4.351929999999999688e-02,1.230149999999999993e-01,1.854310000000000125e-01,1.000000000000000000e+00
3.412479999999999958e+00,3.918580000000000041e+01,4.804059999999999775e+00,1.510379999999999967e+01,5.535490000000000244e+00,7.428619999999999557e+00,1.425009999999999888e-01,3.104900000000000021e-02,9.028709999999999514e-02,2.267730000000000093e-02,2.592659999999999965e-01,4.469420000000000059e-01,1.130669999999999939e-02,-1.000000000000000000e+00
4.267929999999999779e-01,1.417040000000000077e+01,6.255340000000000344e+00,4.563900000000000290e+00,3.909400000000000208e+00,6.581479999999999553e-01,4.883919999999999928e-02,5.353619999999999907e-03,5.660659999999999997e-02,1.287490000000000023e-01,5.075400000000000050e-02,4.525040000000000312e-02,1.130669999999999939e-02,-1.000000000000000000e+00
4.534859999999999758e+01,1.071680000000000064e+02,6.614679999999999893e+01,2.726859999999999928e+01,2.951310000000000144e+01,2.924080000000000013e+01,1.240189999999999904e+00,2.005339999999999900e-01,3.819009999999999905e-01,8.101570000000000160e-01,8.386060000000000514e+00,1.487710000000000043e+01,4.879759999999999653e-02,-1.000000000000000000e+00
1.614369999999999905e+01,6.895959999999999468e+01,1.734669999999999845e+01,9.059450000000000003e+00,3.762819999999999965e+01,1.746649999999999991e+01,6.727769999999999584e-02,5.763029999999999715e-03,8.607689999999999786e-02,9.663860000000000505e-02,1.722789999999999877e-01,2.632579999999999920e-01,3.392030000000000045e-02,-1.000000000000000000e+00
1.243800000000000044e-01,6.194670000000000343e+00,1.848149999999999959e+00,2.461380000000000123e+00,2.007369999999999877e+00,3.637160000000000171e+00,3.938950000000000090e-02,1.150079999999999939e-03,5.400220000000000020e-02,1.235350000000000059e-01,3.226079999999999920e-02,2.316670000000000118e-01,1.130669999999999939e-02,-1.000000000000000000e+00
2.725969999999999782e+00,3.273980000000000246e+01,7.324609999999999843e+00,3.729729999999999990e+00,1.071460000000000079e+01,5.304820000000000313e+00,1.697730000000000072e-01,1.380699999999999983e-01,2.317309999999999925e-01,1.901670000000000027e-01,1.431240000000000068e+00,1.991239999999999899e+00,3.230500000000000038e-02,-1.000000000000000000e+00
8.216389999999999816e+01,2.667139999999999986e+02,9.510420000000000584e+01,9.536230000000000473e+01,2.369960000000000022e+01,1.397899999999999920e+01,1.407909999999999995e+00,4.714690000000000270e-01,6.116099999999999870e-01,1.216080000000000050e+00,2.008149999999999835e+01,2.981340000000000146e+01,1.301279999999999992e+00,-1.000000000000000000e+00
1.320440000000000111e+02,4.222359999999999900e+02,1.164579999999999984e+02,1.395240000000000009e+02,5.482169999999999987e+01,4.304719999999999658e+01,1.317669999999999897e+00,4.895920000000000272e-01,2.331270000000000009e-01,6.931960000000000344e-01,9.166650000000000631e+00,1.150239999999999974e+01,7.753200000000000369e-02,-1.000000000000000000e+00
2.519880000000000120e+00,3.619180000000000064e+01,2.406340000000000146e+00,1.269989999999999952e+01,1.313090000000000046e+01,7.578100000000000058e+00,1.862799999999999873e-02,8.531689999999999760e-03,2.827649999999999955e-02,3.616550000000000320e-02,1.092680000000000040e-01,4.172150000000000164e-02,2.099830000000000099e-02,-1.000000000000000000e+00
1.423219999999999930e+00,1.344089999999999918e+01,2.595779999999999976e+00,5.715709999999999624e+00,4.621019999999999683e+00,3.654009999999999980e+00,4.043809999999999766e-02,1.311089999999999998e-03,4.724190000000000333e-02,1.283100000000000039e-02,6.300100000000000144e-02,2.019069999999999893e-02,2.099830000000000099e-02,-1.000000000000000000e+00
2.602979999999999738e-01,7.641000000000000014e+00,1.555469999999999908e-01,7.542169999999999430e-02,4.789209999999999856e-01,1.134649999999999964e-01,1.330420000000000040e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.490800000000000153e-02,8.672449999999999951e-03,1.211440000000000086e-02,-1.000000000000000000e+00
4.923519999999999897e+00,5.295470000000000255e+01,1.299069999999999947e+00,5.695490000000000386e+00,9.569990000000000663e+00,1.205949999999999989e+01,4.415200000000000236e-01,5.879949999999999760e-02,4.952430000000000027e-02,4.564270000000000271e-01,1.643100000000000116e-01,4.991249999999999853e-01,1.130669999999999939e-02,-1.000000000000000000e+00
8.525320000000000675e+01,3.030190000000000055e+02,1.130250000000000057e+02,6.374210000000000065e+01,1.752730000000000032e+01,1.097419999999999973e+01,3.384140000000000065e-02,3.277720000000000026e-03,1.929660000000000056e-02,7.959249999999999658e-02,6.678589999999999804e-01,1.531720000000000026e-01,4.359560000000000102e-01,-1.000000000000000000e+00
2.836850000000000094e+01,1.355279999999999916e+02,3.521139999999999759e+01,3.493820000000000192e+01,5.245559999999999690e+01,5.236140000000000327e+01,3.607040000000000024e+00,8.750090000000000368e-01,4.966099999999999959e+00,3.359529999999999905e+00,1.634609999999999985e+01,2.557620000000000005e+01,1.679859999999999964e-01,-1.000000000000000000e+00
1.172289999999999921e+01,6.503170000000000073e+01,4.703990000000000293e+01,4.193569999999999709e+01,1.201169999999999938e+01,1.024300000000000033e+01,1.474429999999999907e-01,1.197450000000000042e-01,3.717709999999999765e-02,5.904079999999999745e-02,2.244939999999999991e-01,4.298969999999999736e-01,1.130669999999999939e-02,-1.000000000000000000e+00
4.634479999999999933e+01,1.659350000000000023e+02,7.337590000000000146e+01,5.858509999999999707e+01,3.297339999999999804e+01,2.683320000000000149e+01,1.734839999999999993e-01,1.707639999999999991e-01,3.460239999999999982e-01,4.158479999999999954e-01,3.294599999999999751e-01,7.722369999999999512e-01,3.392030000000000045e-02,-1.000000000000000000e+00
1.430330000000000101e+00,1.171950000000000003e+01,2.802099999999999813e+00,2.259999999999999787e+00,1.044769999999999932e+01,5.786159999999999748e+00,7.886880000000000626e-03,1.736279999999999985e-03,2.637360000000000052e-02,3.299930000000000224e-02,5.602339999999999924e-03,1.307129999999999935e-04,9.691500000000000462e-03,-1.000000000000000000e+00
5.219139999999999890e-01,6.304710000000000036e+00,8.153350000000000319e-01,1.359809999999999963e+00,1.207039999999999891e+00,1.411329999999999973e+00,9.921569999999999348e-03,8.558849999999999791e-02,1.278360000000000052e-01,2.494789999999999855e-02,5.773249999999999910e-02,8.160439999999999361e-02,1.130669999999999939e-02,-1.000000000000000000e+00
2.637880000000000003e+00,2.168209999999999837e+01,9.351720000000000255e+00,8.277599999999999625e+00,8.944039999999999324e+00,7.813900000000000290e+00,5.448329999999999840e-02,5.677869999999999792e-03,8.532589999999999619e-02,6.630270000000000608e-02,1.536359999999999948e+00,1.401370000000000005e+00,3.392030000000000045e-02,-1.000000000000000000e+00
8.194679999999999964e+00,3.532159999999999656e+01,8.939059999999999562e+00,5.216610000000000191e+00,3.665019999999999811e+01,2.349210000000000065e+01,1.238670000000000049e-01,1.247899999999999981e-01,8.934780000000000499e-02,2.961239999999999983e-01,7.600689999999999946e-01,2.047530000000000072e+00,2.915950000000000139e-02,-1.000000000000000000e+00
2.137010000000000076e+00,2.707430000000000092e+01,1.328319999999999945e+00,4.363809999999999967e+00,5.873610000000000220e+00,6.547069999999999723e+00,1.789179999999999937e-01,8.139559999999999851e-02,1.278879999999999947e-02,6.437129999999999797e-01,5.562650000000000095e-01,4.657189999999999941e-01,1.227589999999999931e-01,-1.000000000000000000e+00
2.586869999999999781e+00,2.058089999999999975e+01,2.409600000000000186e+00,4.831760000000000055e+00,6.990429999999999922e+00,9.691840000000000455e-01,1.628220000000000015e-02,3.799040000000000056e-02,8.247379999999999989e-02,2.204280000000000128e-01,7.592899999999999650e-02,1.877820000000000045e-01,1.130669999999999939e-02,-1.000000000000000000e+00
2.843929999999999936e+01,7.878919999999999391e+01,2.102530000000000143e+01,1.891639999999999944e+01,3.014649999999999963e+01,1.766310000000000002e+01,4.456590000000000273e-01,1.408619999999999872e-01,5.272170000000000467e-01,1.973109999999999864e-01,1.689070000000000071e+00,1.977240000000000109e+00,1.566790000000000127e-01,-1.000000000000000000e+00
5.688329999999999842e+01,1.984230000000000018e+02,4.975999999999999801e+01,4.534279999999999688e+01,2.514750000000000085e+01,1.047509999999999941e+01,1.790429999999999966e+00,8.558000000000000052e-01,5.412220000000000225e-02,8.718949999999999756e-01,1.589339999999999975e+01,1.876539999999999964e+01,2.544020000000000170e-01,-1.000000000000000000e+00
2.452789999999999804e+00,3.184270000000000067e+01,2.547330000000000094e+00,4.536620000000000097e+00,6.077619999999999578e+00,2.487299999999999844e+00,8.820179999999999687e-02,1.799709999999999921e-01,5.890820000000000084e-02,7.876900000000000568e-02,9.969090000000000451e-01,6.301510000000000167e-01,2.099830000000000099e-02,-1.000000000000000000e+00
2.470850000000000080e+01,5.557249999999999801e+01,1.174060000000000059e+01,4.248709999999999987e+00,6.066799999999999748e+00,4.515430000000000277e+00,1.267320000000000113e-01,2.026189999999999936e-02,9.600799999999999612e-02,3.739370000000000194e-01,2.352599999999999802e+00,3.065890000000000004e+00,1.747410000000000074e-01,-1.000000000000000000e+00
2.804850000000000065e+00,3.103940000000000055e+01,2.929170000000000051e+00,5.823949999999999960e+00,1.777430000000000021e+01,1.403490000000000038e+01,3.285649999999999959e-01,3.370059999999999722e-02,5.060459999999999958e-02,1.613439999999999874e-01,7.150060000000000304e-01,4.290019999999999945e-01,1.792930000000000079e-01,-1.000000000000000000e+00
