,p300_processed_1.csv,h3k27ac_processed_5.csv,h3k27ac_processed_4.csv,h3k27ac_processed_3.csv,h3k27ac_processed_2.csv,h3k27ac_processed_1.csv,Dnase_processed_6.csv,Dnase_processed_5.csv,Dnase_processed_4.csv,Dnase_processed_3.csv,Dnase_processed_2.csv,Dnase_processed_1.csv
1626,0.49704,10.3958,1.22451,1.68657,2.42023,0.405784,0.405784,2.42023,1.68657,1.22451,10.3958,0.49704
1627,0.721773,21.1657,5.14318,3.46591,8.82794,4.65125,4.65125,8.82794,3.46591,5.14318,21.1657,0.721773
1628,0.741515,12.8571,3.24432,6.39024,2.35413,2.65741,2.65741,2.35413,6.39024,3.24432,12.8571,0.741515
1629,13.192,83.5086,16.4598,21.5884,34.0558,20.7495,20.7495,34.0558,21.5884,16.4598,83.5086,13.192
1630,16.319,93.7237,21.4619,16.2947,22.807,23.9881,23.9881,22.807,16.2947,21.4619,93.7237,16.319
1631,28.8431,112.022,31.8805,42.0298,36.622,24.0062,24.0062,36.622,42.0298,31.8805,112.022,28.8431
1632,2.97738,28.2485,2.88315,1.73302,1.68478,3.54985,3.54985,1.68478,1.73302,2.88315,28.2485,2.97738
1633,29.2042,93.1384,48.5374,36.9654,19.8739,14.649,14.649,19.8739,36.9654,48.5374,93.1384,29.2042
1634,2.62638,22.8203,4.1223,8.97591,13.3615,6.47403,6.47403,13.3615,8.97591,4.1223,22.8203,2.62638
1635,8.75139,52.935,11.7551,14.3605,2.29458,2.29805,2.29805,2.29458,14.3605,11.7551,52.935,8.75139
1636,4.81933,29.8953,4.93758,4.79992,23.1324,8.73278,8.73278,23.1324,4.79992,4.93758,29.8953,4.81933
1637,14.2953,82.2861,18.1549,19.3964,34.1811,18.4683,18.4683,34.1811,19.3964,18.1549,82.2861,14.2953
1638,8.91104,56.0896,16.5326,20.6901,9.316,6.57943,6.57943,9.316,20.6901,16.5326,56.0896,8.91104
1639,26.761,75.4694,4.77063,6.48919,53.9343,24.8142,24.8142,53.9343,6.48919,4.77063,75.4694,26.761
1640,30.2872,92.9619,52.664,33.8222,23.543,14.3842,14.3842,23.543,33.8222,52.664,92.9619,30.2872
1641,21.0158,89.0493,28.0006,17.7178,13.2017,13.2876,13.2876,13.2017,17.7178,28.0006,89.0493,21.0158
1642,85.0115,326.515,122.241,120.437,33.8287,36.8212,36.8212,33.8287,120.437,122.241,326.515,85.0115
1643,78.7637,232.188,47.629,27.8766,108.478,70.1321,70.1321,108.478,27.8766,47.629,232.188,78.7637
1644,41.0009,153.081,31.5235,33.2789,56.849,45.3899,45.3899,56.849,33.2789,31.5235,153.081,41.0009
1645,79.1527,240.551,82.8405,67.923,68.9716,60.7624,60.7624,68.9716,67.923,82.8405,240.551,79.1527
1646,2.65229,20.6232,4.48926,3.87088,3.23158,0.873824,0.873824,3.23158,3.87088,4.48926,20.6232,2.65229
1647,273.074,805.877,460.48,218.515,92.8996,73.4552,73.4552,92.8996,218.515,460.48,805.877,273.074
1648,48.4768,130.314,51.8637,17.8102,65.1257,32.9962,32.9962,65.1257,17.8102,51.8637,130.314,48.4768
1649,74.5672,251.626,83.2079,77.4523,118.821,90.5362,90.5362,118.821,77.4523,83.2079,251.626,74.5672
1650,159.139,543.31,228.039,160.712,73.9683,43.9097,43.9097,73.9683,160.712,228.039,543.31,159.139
1651,4.69639,27.4687,6.478,14.1933,36.9534,14.0707,14.0707,36.9534,14.1933,6.478,27.4687,4.69639
1652,15.1143,57.336,34.2433,30.0295,21.6299,15.1685,15.1685,21.6299,30.0295,34.2433,57.336,15.1143
1653,43.4072,88.3415,31.2927,19.0464,28.4826,11.14,11.14,28.4826,19.0464,31.2927,88.3415,43.4072
1654,105.464,377.814,159.873,90.4464,51.2047,41.0067,41.0067,51.2047,90.4464,159.873,377.814,105.464
1655,4.85343,24.7261,3.01504,5.57609,8.16516,10.104,10.104,8.16516,5.57609,3.01504,24.7261,4.85343
1656,2.35589,15.7599,1.61141,3.13482,1.8513,1.27844,1.27844,1.8513,3.13482,1.61141,15.7599,2.35589
1657,41.3263,126.833,54.1916,45.6444,16.9241,11.6396,11.6396,16.9241,45.6444,54.1916,126.833,41.3263
1658,1.16836,15.0285,2.31695,3.14668,17.0416,7.80421,7.80421,17.0416,3.14668,2.31695,15.0285,1.16836
1659,2.2901,24.1206,4.19749,2.78611,1.9205,1.21083,1.21083,1.9205,2.78611,4.19749,24.1206,2.2901
1660,0.297379,4.94585,0.763647,1.25743,2.25635,0.295528,0.295528,2.25635,1.25743,0.763647,4.94585,0.297379
1661,25.4099,62.4332,23.547,12.8927,68.8001,22.3715,22.3715,68.8001,12.8927,23.547,62.4332,25.4099
1662,7.78107,33.8394,10.115,12.3672,12.1952,6.34728,6.34728,12.1952,12.3672,10.115,33.8394,7.78107
1663,2.12352,16.3404,0.830526,0.578929,4.91681,1.86105,1.86105,4.91681,0.578929,0.830526,16.3404,2.12352
1664,0.407683,21.8542,0.373241,4.15018,5.06062,6.0886,6.0886,5.06062,4.15018,0.373241,21.8542,0.407683
1665,2.90471,37.3275,14.6817,25.0556,4.74601,4.24775,4.24775,4.74601,25.0556,14.6817,37.3275,2.90471
1666,14.2161,108.864,32.1732,42.9896,26.6307,23.1307,23.1307,26.6307,42.9896,32.1732,108.864,14.2161
1667,1.87085,31.7047,9.49139,39.8438,13.098,14.7916,14.7916,13.098,39.8438,9.49139,31.7047,1.87085
1668,5.0303,50.0386,21.6651,43.1427,3.6917,2.14517,2.14517,3.6917,43.1427,21.6651,50.0386,5.0303
1669,39.7951,150.114,62.5732,56.0466,27.2522,12.3687,12.3687,27.2522,56.0466,62.5732,150.114,39.7951
1670,6.54616,45.269,17.8082,31.1673,14.8763,9.26259,9.26259,14.8763,31.1673,17.8082,45.269,6.54616
1671,22.2088,116.802,26.6166,48.6728,23.6571,17.4789,17.4789,23.6571,48.6728,26.6166,116.802,22.2088
1672,0.216293,14.141,0.653531,1.75865,0.522546,0.442913,0.442913,0.522546,1.75865,0.653531,14.141,0.216293
1673,0.696847,14.4039,0.757555,8.70338,0.773288,0.713623,0.713623,0.773288,8.70338,0.757555,14.4039,0.696847
1674,0.87437,14.8406,2.3684,6.47133,2.73232,4.19026,4.19026,2.73232,6.47133,2.3684,14.8406,0.87437
1675,0.797784,7.66043,0.478605,4.42138,0.677577,1.49308,1.49308,0.677577,4.42138,0.478605,7.66043,0.797784
1676,2.94513,13.8233,4.26353,10.575,14.2427,13.2137,13.2137,14.2427,10.575,4.26353,13.8233,2.94513
1677,0.427699,17.6185,4.65461,11.9594,21.7789,22.9815,22.9815,21.7789,11.9594,4.65461,17.6185,0.427699
1678,0.206266,7.06715,0.742259,5.2299,0.0380331,0.798429,0.798429,0.0380331,5.2299,0.742259,7.06715,0.206266
1679,4.5392,47.5051,13.429,34.1764,13.7044,5.56102,5.56102,13.7044,34.1764,13.429,47.5051,4.5392
1680,0.0327475,5.99422,0.12198,4.11564,0.578987,1.14455,1.14455,0.578987,4.11564,0.12198,5.99422,0.0327475
1681,10.2761,49.0852,7.35692,14.8632,15.9659,9.36695,9.36695,15.9659,14.8632,7.35692,49.0852,10.2761
1682,0.957181,33.1739,15.2177,34.3969,7.07645,7.00773,7.00773,7.07645,34.3969,15.2177,33.1739,0.957181
1683,0.290511,17.8251,2.71089,25.4757,1.46559,0.718976,0.718976,1.46559,25.4757,2.71089,17.8251,0.290511
1684,0.428888,21.7785,1.21231,9.87672,3.4355,0.61357,0.61357,3.4355,9.87672,1.21231,21.7785,0.428888
1685,0.148171,4.88965,2.04995,5.24765,0.811753,0.252414,0.252414,0.811753,5.24765,2.04995,4.88965,0.148171
1686,0.235016,13.2137,1.05854,1.65764,3.87154,2.00233,2.00233,3.87154,1.65764,1.05854,13.2137,0.235016
1687,2.83851,32.1104,5.89867,13.1412,1.7998,0.903841,0.903841,1.7998,13.1412,5.89867,32.1104,2.83851
1688,0.35524,8.52003,0.867255,2.11431,0.244484,0.0738869,0.0738869,0.244484,2.11431,0.867255,8.52003,0.35524
1689,16.9168,102.517,49.7221,46.5447,34.8264,20.0486,20.0486,34.8264,46.5447,49.7221,102.517,16.9168
1690,0.0206778,7.23547,0.540569,1.94979,0.650872,0.7645,0.7645,0.650872,1.94979,0.540569,7.23547,0.0206778
1691,5.4759,58.9028,48.2993,73.9001,7.10128,2.68535,2.68535,7.10128,73.9001,48.2993,58.9028,5.4759
1692,1.15824,24.934,5.83216,21.5982,2.86786,1.50489,1.50489,2.86786,21.5982,5.83216,24.934,1.15824
1693,2.62296,23.7286,2.47792,8.36621,1.66029,0.76072,0.76072,1.66029,8.36621,2.47792,23.7286,2.62296
1694,4.66181,27.4939,2.29608,2.43753,2.58285,1.9093,1.9093,2.58285,2.43753,2.29608,27.4939,4.66181
1695,4.29746,22.6775,1.61165,8.30538,7.8607,1.86574,1.86574,7.8607,8.30538,1.61165,22.6775,4.29746
1696,2.9374,21.185,19.1364,26.1276,2.79403,0.884194,0.884194,2.79403,26.1276,19.1364,21.185,2.9374
1697,0.433443,15.6552,1.99146,5.26123,2.18575,0.135878,0.135878,2.18575,5.26123,1.99146,15.6552,0.433443
1698,0.130861,6.83115,0.614108,5.88088,0.122685,0.580037,0.580037,0.122685,5.88088,0.614108,6.83115,0.130861
1699,1.08937,11.0627,1.01694,3.60936,0.26897,2.93243,2.93243,0.26897,3.60936,1.01694,11.0627,1.08937
1700,4.40205,52.8129,13.6616,37.0257,9.73543,4.41829,4.41829,9.73543,37.0257,13.6616,52.8129,4.40205
1701,20.4178,47.3297,16.0012,13.5223,22.8906,32.8615,32.8615,22.8906,13.5223,16.0012,47.3297,20.4178
1702,1.45116,22.2471,1.91271,6.3781,27.5026,18.5394,18.5394,27.5026,6.3781,1.91271,22.2471,1.45116
1703,3.98907,16.3644,2.95333,1.61509,43.1147,24.9606,24.9606,43.1147,1.61509,2.95333,16.3644,3.98907
1704,5.17459,26.7152,8.22432,16.1347,3.5318,2.48356,2.48356,3.5318,16.1347,8.22432,26.7152,5.17459
1705,0.337069,8.43813,1.26298,2.56429,0.194533,0.463668,0.463668,0.194533,2.56429,1.26298,8.43813,0.337069
1706,2.30178,34.1051,3.71749,14.9982,7.36589,4.53466,4.53466,7.36589,14.9982,3.71749,34.1051,2.30178
1707,85.5913,287.127,109.524,119.036,21.5717,17.0605,17.0605,21.5717,119.036,109.524,287.127,85.5913
1708,22.3378,123.863,43.1389,58.3666,37.4009,32.2871,32.2871,37.4009,58.3666,43.1389,123.863,22.3378
1709,26.6734,87.3531,24.6438,17.5,29.333,23.1507,23.1507,29.333,17.5,24.6438,87.3531,26.6734
1710,12.3582,186.394,34.5788,86.5504,46.3853,57.3132,57.3132,46.3853,86.5504,34.5788,186.394,12.3582
1711,56.1992,143.492,61.1634,43.6849,31.9805,38.9807,38.9807,31.9805,43.6849,61.1634,143.492,56.1992
1712,0.989205,29.5095,2.10776,5.24433,2.64823,2.29311,2.29311,2.64823,5.24433,2.10776,29.5095,0.989205
1713,14.6362,61.4723,15.4391,14.4485,8.98834,5.14843,5.14843,8.98834,14.4485,15.4391,61.4723,14.6362
1714,13.4313,58.8958,12.1137,25.6792,18.4742,21.161,21.161,18.4742,25.6792,12.1137,58.8958,13.4313
1715,0.898147,8.2266,0.568918,1.80437,1.15377,0.184745,0.184745,1.15377,1.80437,0.568918,8.2266,0.898147
1716,2.51672,18.0236,3.62914,2.59449,2.52126,4.33212,4.33212,2.52126,2.59449,3.62914,18.0236,2.51672
1717,18.077,101.715,107.839,75.938,24.8278,19.5923,19.5923,24.8278,75.938,107.839,101.715,18.077
1718,4.95835,48.7093,13.5746,22.9732,4.84584,8.07684,8.07684,4.84584,22.9732,13.5746,48.7093,4.95835
1719,1.42264,21.6263,3.17009,4.7728,3.22513,0.433324,0.433324,3.22513,4.7728,3.17009,21.6263,1.42264
1720,10.6191,51.4962,30.634,39.467,22.1812,10.6178,10.6178,22.1812,39.467,30.634,51.4962,10.6191
1721,2.47832,24.8986,3.0994,5.92904,5.61201,1.87811,1.87811,5.61201,5.92904,3.0994,24.8986,2.47832
1722,0.20364,12.9062,1.25075,3.22378,1.1185,0.478311,0.478311,1.1185,3.22378,1.25075,12.9062,0.20364
1723,1.74009,20.9792,3.92528,8.05012,4.95857,3.14449,3.14449,4.95857,8.05012,3.92528,20.9792,1.74009
1724,4.43484,23.8495,10.2737,11.5349,9.20676,4.17698,4.17698,9.20676,11.5349,10.2737,23.8495,4.43484
1725,18.961,93.2135,31.7654,37.7303,22.1398,15.5996,15.5996,22.1398,37.7303,31.7654,93.2135,18.961
1726,0.999029,17.7076,7.38783,6.10653,12.8953,5.60089,5.60089,12.8953,6.10653,7.38783,17.7076,0.999029
1727,5.78704,48.705,15.9796,28.6686,7.8614,2.8491,2.8491,7.8614,28.6686,15.9796,48.705,5.78704
1728,1.17755,10.2117,1.46971,2.85844,2.52691,0.603609,0.603609,2.52691,2.85844,1.46971,10.2117,1.17755
1729,113.755,252.833,145.437,73.111,51.8755,49.4903,49.4903,51.8755,73.111,145.437,252.833,113.755
1730,12.1497,77.0255,63.6782,89.6117,11.4895,6.94597,6.94597,11.4895,89.6117,63.6782,77.0255,12.1497
1731,2.94677,38.0834,6.10334,20.731,2.2462,0.68055,0.68055,2.2462,20.731,6.10334,38.0834,2.94677
1732,2.82897,26.9085,11.729,18.6308,1.49581,0.679459,0.679459,1.49581,18.6308,11.729,26.9085,2.82897
1733,2.1734,42.5829,5.19385,11.6063,3.4523,3.24962,3.24962,3.4523,11.6063,5.19385,42.5829,2.1734
1734,1.21657,26.3675,2.13174,14.6111,6.79814,5.67179,5.67179,6.79814,14.6111,2.13174,26.3675,1.21657
1735,9.82058,51.2598,8.17181,18.2803,15.0127,10.4032,10.4032,15.0127,18.2803,8.17181,51.2598,9.82058
1736,10.2674,51.3573,9.42615,7.88632,39.0114,22.3687,22.3687,39.0114,7.88632,9.42615,51.3573,10.2674
1737,53.2553,133.609,68.3801,41.4861,23.8836,13.4402,13.4402,23.8836,41.4861,68.3801,133.609,53.2553
1738,78.883,273.069,91.9646,89.1559,61.1372,46.0685,46.0685,61.1372,89.1559,91.9646,273.069,78.883
1739,90.8524,217.03,101.232,49.3795,22.8568,18.2216,18.2216,22.8568,49.3795,101.232,217.03,90.8524
1740,50.2719,108.799,51.2572,35.1438,67.1623,39.7997,39.7997,67.1623,35.1438,51.2572,108.799,50.2719
1741,162.876,489.364,174.55,120.029,36.7565,28.0947,28.0947,36.7565,120.029,174.55,489.364,162.876
1742,4.60491,24.4315,17.144,17.5586,21.6776,7.98194,7.98194,21.6776,17.5586,17.144,24.4315,4.60491
1743,89.2925,229.419,140.598,75.6062,131.989,92.3724,92.3724,131.989,75.6062,140.598,229.419,89.2925
1744,59.6788,243.968,125.998,96.8992,79.1548,59.7573,59.7573,79.1548,96.8992,125.998,243.968,59.6788
1745,1.65949,18.617,3.31521,4.00913,2.06409,2.1909,2.1909,2.06409,4.00913,3.31521,18.617,1.65949
1746,10.9345,40.1148,9.92275,2.83546,27.3479,14.617,14.617,27.3479,2.83546,9.92275,40.1148,10.9345
1747,109.101,318.618,94.9865,88.233,226.68,160.864,160.864,226.68,88.233,94.9865,318.618,109.101
1748,10.8713,44.0363,21.8002,36.388,20.1414,13.0108,13.0108,20.1414,36.388,21.8002,44.0363,10.8713
1749,54.6294,204.47,65.1982,80.8354,141.509,89.4207,89.4207,141.509,80.8354,65.1982,204.47,54.6294
1750,53.2419,171.772,57.5803,75.5853,53.8153,30.6629,30.6629,53.8153,75.5853,57.5803,171.772,53.2419
1751,0.5423,12.94,0.516384,1.09544,3.44524,5.8574,5.8574,3.44524,1.09544,0.516384,12.94,0.5423
1752,1.45686,18.4756,4.53917,4.80232,9.24744,3.66734,3.66734,9.24744,4.80232,4.53917,18.4756,1.45686
1753,40.8586,186.311,59.3778,68.2537,59.0836,57.8158,57.8158,59.0836,68.2537,59.3778,186.311,40.8586
1754,2.51225,15.4935,4.57937,11.3701,5.99831,0.555489,0.555489,5.99831,11.3701,4.57937,15.4935,2.51225
1755,2.08161,18.6803,3.03304,5.73735,2.75944,2.86064,2.86064,2.75944,5.73735,3.03304,18.6803,2.08161
1756,35.2235,96.2335,49.4315,39.8659,13.6749,8.5506,8.5506,13.6749,39.8659,49.4315,96.2335,35.2235
1757,5.91887,55.6998,4.6009,6.10962,59.8236,37.1492,37.1492,59.8236,6.10962,4.6009,55.6998,5.91887
1758,1.5648,16.2872,1.29295,2.06917,3.10679,0.850381,0.850381,3.10679,2.06917,1.29295,16.2872,1.5648
1759,3.61012,22.2666,3.42345,3.93033,3.37764,4.75632,4.75632,3.37764,3.93033,3.42345,22.2666,3.61012
1760,86.816,203.044,90.5512,49.9166,20.1709,14.7768,14.7768,20.1709,49.9166,90.5512,203.044,86.816
1761,7.63829,48.3713,11.6238,9.16689,24.8045,20.256,20.256,24.8045,9.16689,11.6238,48.3713,7.63829
1762,84.3681,236.64,78.4722,71.1727,128.199,111.679,111.679,128.199,71.1727,78.4722,236.64,84.3681
1763,70.1281,166.094,33.802,14.8235,34.3151,22.1033,22.1033,34.3151,14.8235,33.802,166.094,70.1281
1764,46.2446,168.823,64.6261,47.3628,24.8026,14.9279,14.9279,24.8026,47.3628,64.6261,168.823,46.2446
1765,86.6052,291.112,129.317,100.051,25.7092,12.0641,12.0641,25.7092,100.051,129.317,291.112,86.6052
1766,32.1686,149.268,42.8086,31.3757,52.5989,32.6926,32.6926,52.5989,31.3757,42.8086,149.268,32.1686
1767,3.46097,40.5249,8.0363,12.5451,18.9888,17.6674,17.6674,18.9888,12.5451,8.0363,40.5249,3.46097
1768,0.584594,9.70079,1.55986,3.71527,0.155343,0.465251,0.465251,0.155343,3.71527,1.55986,9.70079,0.584594
1769,57.5268,213.955,40.7849,49.5911,28.2869,14.034,14.034,28.2869,49.5911,40.7849,213.955,57.5268
1770,29.4871,129.661,72.2625,87.0987,15.1564,10.1494,10.1494,15.1564,87.0987,72.2625,129.661,29.4871
1771,91.3741,314.021,113.159,115.305,59.3622,41.7597,41.7597,59.3622,115.305,113.159,314.021,91.3741
1772,6.20073,52.5396,16.8982,25.8056,15.7544,8.74862,8.74862,15.7544,25.8056,16.8982,52.5396,6.20073
1773,29.696,108.153,24.69,37.5451,13.6501,9.25776,9.25776,13.6501,37.5451,24.69,108.153,29.696
1774,114.048,212.813,87.4628,37.1498,92.221,67.6608,67.6608,92.221,37.1498,87.4628,212.813,114.048
1775,40.695,180.619,86.5108,104.337,22.6494,13.2795,13.2795,22.6494,104.337,86.5108,180.619,40.695
1776,8.52229,61.8762,8.25576,17.586,11.5188,9.35522,9.35522,11.5188,17.586,8.25576,61.8762,8.52229
1777,24.0225,140.034,35.3909,59.6434,39.2102,28.035,28.035,39.2102,59.6434,35.3909,140.034,24.0225
1778,7.91428,61.6161,14.9392,36.9514,9.53888,7.24414,7.24414,9.53888,36.9514,14.9392,61.6161,7.91428
1779,5.89177,37.011,19.7202,35.9561,4.15822,2.37044,2.37044,4.15822,35.9561,19.7202,37.011,5.89177
1780,12.6214,61.1307,15.6637,35.412,22.0031,18.5492,18.5492,22.0031,35.412,15.6637,61.1307,12.6214
1781,0.310569,10.1593,0.661235,5.89888,1.12892,0.242745,0.242745,1.12892,5.89888,0.661235,10.1593,0.310569
1782,35.0533,114.282,30.2855,22.539,37.7263,17.299,17.299,37.7263,22.539,30.2855,114.282,35.0533
1783,18.0567,58.1284,4.94552,1.77844,14.8473,9.07187,9.07187,14.8473,1.77844,4.94552,58.1284,18.0567
1784,0.480744,9.93108,1.72752,1.33985,1.7324,0.173509,0.173509,1.7324,1.33985,1.72752,9.93108,0.480744
1785,12.0088,70.2448,8.28725,12.6965,48.4214,22.9053,22.9053,48.4214,12.6965,8.28725,70.2448,12.0088
1786,3.58592,19.9203,8.40292,12.2711,5.5763,9.77717,9.77717,5.5763,12.2711,8.40292,19.9203,3.58592
1787,0.378372,13.3768,2.77717,1.95588,8.35946,3.09078,3.09078,8.35946,1.95588,2.77717,13.3768,0.378372
1788,6.8768,27.8607,3.2794,2.22428,6.29557,5.2032,5.2032,6.29557,2.22428,3.2794,27.8607,6.8768
1789,2.29391,25.3847,1.23417,1.73672,5.06558,4.00424,4.00424,5.06558,1.73672,1.23417,25.3847,2.29391
1790,12.7845,58.2251,25.0117,24.1933,50.784,15.021,15.021,50.784,24.1933,25.0117,58.2251,12.7845
1791,12.5416,75.912,22.9537,17.7487,13.2312,11.3123,11.3123,13.2312,17.7487,22.9537,75.912,12.5416
1792,2.60545,29.9053,5.81362,5.55539,5.45643,3.59329,3.59329,5.45643,5.55539,5.81362,29.9053,2.60545
1793,1.00977,27.6025,6.2301,5.79324,12.9119,2.69312,2.69312,12.9119,5.79324,6.2301,27.6025,1.00977
1794,11.0387,21.7555,7.55079,8.63085,18.3124,6.93452,6.93452,18.3124,8.63085,7.55079,21.7555,11.0387
1795,28.3932,99.0061,47.0908,37.6622,21.9978,12.7465,12.7465,21.9978,37.6622,47.0908,99.0061,28.3932
1796,6.01934,35.5687,12.1294,4.57397,6.87091,5.66975,5.66975,6.87091,4.57397,12.1294,35.5687,6.01934
1797,3.252,23.0331,1.23429,3.12887,2.41977,0.547656,0.547656,2.41977,3.12887,1.23429,23.0331,3.252
1798,48.9606,204.07,80.7138,99.0284,54.1766,39.1899,39.1899,54.1766,99.0284,80.7138,204.07,48.9606
1799,18.0147,70.6311,16.2513,23.4008,40.3741,21.006,21.006,40.3741,23.4008,16.2513,70.6311,18.0147
1800,6.01298,33.5109,13.9489,16.5668,4.47658,5.1507,5.1507,4.47658,16.5668,13.9489,33.5109,6.01298
1801,0.0714841,0.81519,0.409051,1.34575,0.00628931,0.399283,0.399283,0.00628931,1.34575,0.409051,0.81519,0.0714841
1802,0.421765,12.2756,7.62718,18.0125,2.48,2.30115,2.30115,2.48,18.0125,7.62718,12.2756,0.421765
1803,11.3783,62.3527,21.5282,30.0702,20.3814,13.3654,13.3654,20.3814,30.0702,21.5282,62.3527,11.3783
1804,37.8503,157.94,86.1795,109.046,7.72815,3.03887,3.03887,7.72815,109.046,86.1795,157.94,37.8503
1805,13.5985,92.128,33.3954,79.4212,6.62582,0.945833,0.945833,6.62582,79.4212,33.3954,92.128,13.5985
1806,1.75223,11.9549,23.8489,23.0034,5.49489,1.1479,1.1479,5.49489,23.0034,23.8489,11.9549,1.75223
1807,0.68093,17.4846,1.85093,5.0783,1.64007,0.43269,0.43269,1.64007,5.0783,1.85093,17.4846,0.68093
1808,0.495475,3.44913,0.178255,1.5391,0.176451,0.253269,0.253269,0.176451,1.5391,0.178255,3.44913,0.495475
1809,25.9085,127.966,41.0905,72.1211,16.5942,15.3716,15.3716,16.5942,72.1211,41.0905,127.966,25.9085
1810,0.0407721,1.42943,0.0810224,1.57581,0.409989,0.0481129,0.0481129,0.409989,1.57581,0.0810224,1.42943,0.0407721
1811,2.03411,9.22972,0.524266,7.59374,1.43617,1.06714,1.06714,1.43617,7.59374,0.524266,9.22972,2.03411
1812,4.34043,43.1896,7.68548,10.9204,15.5558,6.52432,6.52432,15.5558,10.9204,7.68548,43.1896,4.34043
1813,14.9549,85.7175,20.5224,41.2148,16.8886,5.01515,5.01515,16.8886,41.2148,20.5224,85.7175,14.9549
1814,0.243984,20.4462,3.17893,12.5226,1.70354,1.14981,1.14981,1.70354,12.5226,3.17893,20.4462,0.243984
1815,1.62686,14.9675,0.866382,6.92139,18.6353,8.81335,8.81335,18.6353,6.92139,0.866382,14.9675,1.62686
1816,0.752821,1.4903,0.0975005,0.834343,0.246145,0.742517,0.742517,0.246145,0.834343,0.0975005,1.4903,0.752821
1817,3.62344,16.5893,3.2885,5.34854,3.20436,1.16015,1.16015,3.20436,5.34854,3.2885,16.5893,3.62344
1818,0.694218,22.5579,7.43443,11.4732,2.44296,1.81977,1.81977,2.44296,11.4732,7.43443,22.5579,0.694218
1819,2.51468,37.3159,6.00575,25.0844,12.581,4.88108,4.88108,12.581,25.0844,6.00575,37.3159,2.51468
1820,0.383921,13.3492,1.00722,8.706,1.3199,0.813525,0.813525,1.3199,8.706,1.00722,13.3492,0.383921
1821,3.23604,23.949,4.20309,9.98399,7.10875,3.25066,3.25066,7.10875,9.98399,4.20309,23.949,3.23604
1822,0.292318,7.39382,0.988929,4.8059,0.688008,0.39452,0.39452,0.688008,4.8059,0.988929,7.39382,0.292318
1823,0.109024,3.5974,0.576794,4.12048,0.470466,1.04656,1.04656,0.470466,4.12048,0.576794,3.5974,0.109024
1824,0.145164,14.5915,2.29064,5.06273,4.74473,1.53953,1.53953,4.74473,5.06273,2.29064,14.5915,0.145164
1825,23.8507,127.173,60.932,80.6033,17.7426,8.45516,8.45516,17.7426,80.6033,60.932,127.173,23.8507
1826,0.947524,24.827,1.62071,3.03931,1.85845,2.04537,2.04537,1.85845,3.03931,1.62071,24.827,0.947524
1827,0.070991,4.14856,0.0821716,1.94417,0.297232,0.104684,0.104684,0.297232,1.94417,0.0821716,4.14856,0.070991
1828,12.0318,55.4291,7.14381,13.9592,9.41277,5.42082,5.42082,9.41277,13.9592,7.14381,55.4291,12.0318
1829,0.776586,13.4823,1.24973,1.80523,9.10696,5.75548,5.75548,9.10696,1.80523,1.24973,13.4823,0.776586
1830,0.436098,10.0274,2.06099,1.54589,0.849937,0.767369,0.767369,0.849937,1.54589,2.06099,10.0274,0.436098
1831,33.6203,118.024,46.5465,54.619,12.6786,8.64832,8.64832,12.6786,54.619,46.5465,118.024,33.6203
1832,0.428861,8.93077,0.720659,5.25628,0.417197,0.95359,0.95359,0.417197,5.25628,0.720659,8.93077,0.428861
1833,57.5289,221.658,76.2769,70.0911,48.2474,34.8097,34.8097,48.2474,70.0911,76.2769,221.658,57.5289
1834,0.901325,16.61,1.5134,6.10704,5.91423,2.57946,2.57946,5.91423,6.10704,1.5134,16.61,0.901325
1835,17.0993,80.5163,16.5982,36.4757,57.1658,50.5335,50.5335,57.1658,36.4757,16.5982,80.5163,17.0993
1836,5.30428,61.4282,12.0342,23.9675,14.204,14.5252,14.5252,14.204,23.9675,12.0342,61.4282,5.30428
1837,120.489,464.193,146.986,186.471,53.6106,42.5553,42.5553,53.6106,186.471,146.986,464.193,120.489
1838,0.487324,3.59433,1.53369,0.137218,0.0930036,0.446088,0.446088,0.0930036,0.137218,1.53369,3.59433,0.487324
1839,19.2297,100.067,34.1339,48.9734,38.5119,18.7136,18.7136,38.5119,48.9734,34.1339,100.067,19.2297
1840,79.892,225.28,86.989,67.3998,55.2055,55.0631,55.0631,55.2055,67.3998,86.989,225.28,79.892
1841,1.25297,28.5725,0.938112,8.65221,8.52152,7.16063,7.16063,8.52152,8.65221,0.938112,28.5725,1.25297
1842,11.4478,47.2283,10.7498,4.31866,10.1429,5.6037,5.6037,10.1429,4.31866,10.7498,47.2283,11.4478
1843,40.5982,170.189,69.4634,56.5252,16.6363,7.30267,7.30267,16.6363,56.5252,69.4634,170.189,40.5982
1844,56.9627,182.891,100.935,87.0994,21.0642,8.76168,8.76168,21.0642,87.0994,100.935,182.891,56.9627
1845,152.815,557.481,191.77,141.162,62.776,36.4257,36.4257,62.776,141.162,191.77,557.481,152.815
1846,0.31572,7.53294,0.598783,0.710089,1.5846,0.066409,0.066409,1.5846,0.710089,0.598783,7.53294,0.31572
1847,1.50613,21.4761,2.08265,2.66885,6.7833,2.40426,2.40426,6.7833,2.66885,2.08265,21.4761,1.50613
1848,2.19457,11.6784,2.18045,8.24529,4.08379,1.85101,1.85101,4.08379,8.24529,2.18045,11.6784,2.19457
1849,0.456039,14.969,1.09036,10.271,2.3698,1.72652,1.72652,2.3698,10.271,1.09036,14.969,0.456039
1850,12.22,54.6415,13.7175,23.3898,6.224,5.16542,5.16542,6.224,23.3898,13.7175,54.6415,12.22
