,h3k27ac_processed_4.csv,h3k27ac_processed_3.csv,h3k27ac_processed_2.csv,h3k27ac_processed_1.csv,H3K27ac_1.csv,GSM759878_E10_5_hindlimb_H3K27me3_ChIP_seq_rep1_1_all_RPM.csv,GSM759864_E10_5_forelimb_H3K27ac_ChIP_seq_rep1_index_6_1_all_RPM.csv,GSM1036127_ChIPSeq_Smc1a_e11_5limb_rep1_1_all_RPM.csv,ENCFF002DTF_limb_H3K36me3-mouse_115_day_b1_t1_all_RPM.csv,ENCFF002BGH_limb_H3K4me2-mouse_115_day_b2_t1_all_RPM.csv,ENCFF001ZUQ_limb_H3K4me3-mouse_115_day_b1_t1_all_RPM.csv,ENCFF001ZTO_limb_H3K27me3-mouse_115_day_b1_t1_all_RPM.csv,ENCFF001ZSS_limb_H3K9ac-mouse_115_day_b1_t1_all_RPM.csv,ENCFF001ZRY_limb_H3K4me1-mouse_115_day_b1_t1_all_RPM.csv,Dnase_processed_6.csv,Dnase_processed_5.csv,Dnase_processed_4.csv,Dnase_processed_3.csv,Dnase_processed_2.csv,Dnase_processed_1.csv
1088,0.132139,0.156775,0.400896,0.151176,0.00405951,0.00824098,0.0120432,0.00231607,0.00108748,0.00194032,0.00155752,0.000645113,0.00241031,0.000645113,0.000734093,0.00259114,0.00167607,0.000240952,0.00052695,0.000759692
1089,0.140984,0.245902,0.107541,0.0963934,0.0095526,0.00531438,0.00610287,0.00127147,0.00226417,0.000923161,0.000494024,0.00151104,0.00663142,0.00151104,0.0012896,0.0018018,0.00392584,0.00114892,0.0015257,0.00222428
1090,0.516129,0.694105,0.783092,0.870968,0.00328568,0.00958485,0.0220086,0.00941814,0.0506503,0.000361382,0.00335211,0.00659115,0.0161895,0.00659115,0.00291677,0.00965194,0.00699249,0.000239344,0.0017157,0
1091,0.345926,0.324444,0.123704,0.0992593,0.00367985,0.00313965,0.014605,0.00220231,0.00295731,0.00232631,0.00165273,0.00225557,0.00870581,0.00225557,0.00242794,0.00224962,0.00260541,0.00148,0.001433,0.00100504
1092,0.0327869,0.0131148,0.047541,0.057377,0.00550265,0.00488679,0.0201169,0.00328462,0.00185733,0.00106519,0.000237512,0.000944403,0.013274,0.000944403,0.000429866,0.00237079,0.00122683,0.000655084,0.00265712,0
1093,1.87617,1.38668,0.518692,0.285047,0.0164694,0.00478831,0.0084564,0.00513439,0.00699598,0.00126512,0.00521306,0.00173056,0.00327284,0.00173056,0.00107215,0.000337893,0.000961683,0.00079001,0.00137432,0.0103029
1094,0.150547,0.13709,0.328848,0.211943,0.0118004,0.00395652,0.0260336,0.00445744,0.00621639,0.00173052,0.00204712,0.00297629,0.00244243,0.00297629,0.00121295,0.00206771,0.00270644,0.000361934,0.000285832,0
1095,0.0496485,0.101494,0.0615114,0.0413005,0.00156328,0.0021897,0.0146603,0.00195943,0.00116151,0.00171291,0.000611102,0.000976294,0.00603446,0.000976294,0.00011521,0.000635405,0.00253181,0.00078332,0.00057431,0.000894207
1096,0.0597015,0.147122,0.0948827,0.0554371,0.00207552,0.00590905,0.0179332,0.00110248,0.000920273,0.000923616,0.000339809,0.000701902,0.0035695,0.000701902,0.0011182,0.000616708,0.00055848,0.000557096,0.000195094,0.00144649
1097,0.0487288,0.0391949,0.0826271,0.147246,0.00248902,0.000838785,0.0143868,0.00239635,0.00445782,0.00114718,0.00168825,0.00226668,0.0036192,0.00226668,0.000694433,0.000765985,0.00301248,0.000390745,0.000775416,0
1098,0.0953576,0.0915935,0.269762,0.193225,0.0132243,0.00122725,0.0166078,0.00616324,0.00440002,0.00271754,0.00243591,0.000826077,0.00840199,0.000826077,0.00329006,0.00235889,0.00206575,0.000269975,0.000984037,0.0017024
1099,0.437549,0.243519,0.533386,0.319717,0.00611732,0.00468333,0.0103978,0.00253861,0.00712001,0.00297744,0.00266319,0.00316779,0.00738055,0.00316779,0.00185386,0.00124965,0.000411512,0.000193172,0.000780375,0
1100,0.130504,0.285829,0.154524,0.151321,0.00478365,0.00369187,0.0195394,0.00103495,0.000604735,0.000260114,0.00134558,0.0014496,0.0114614,0.0014496,0.000734798,0.00231574,0.00173759,0.000393769,0.000146516,0.000543159
1101,0.0141732,0.0527559,0.0377953,0.0425197,0.00338305,0.00051345,0.0052112,0.00117052,0.00165676,0.00102325,9.12643e-05,0.000324007,0.00191003,0.000324007,0.000412942,0.000683235,0.00159101,0.00033885,0.000370525,0.000534177
1102,0.0240296,0.0443623,0.038817,0.0425139,0.00353655,0.00180799,0.00853783,0.000597347,0.00149587,0.00240208,0.000401707,0.000684549,0.00176826,0.000684549,0.000727037,0.000400974,0.000345824,0.000170454,0.000265775,0
1103,2.23323,1.83384,1.00559,0.690041,0.0168854,0.00594049,0.00514947,0.0030543,0.0223973,0.000550274,0.00708215,0.00263454,0.00107634,0.00263454,0.00133241,0.00227803,0.00330831,0.000937151,0.00143465,0.00275774
1104,0.105991,0.25,0.0426267,0.0656682,0.0054139,0.00380989,0.0123107,0.000893543,0.00155389,0.000499051,0.00327154,0.00104295,0.00712432,0.00104295,0.0025678,0.000499832,0.000775953,0.000708262,0.000301182,0.000781573
1105,0.0770065,0.0553145,0.0151844,0.0184382,0.00495119,0.00161656,0.000672949,0.00084121,0.0011703,0.000704733,0.00106855,0.00232077,0.00125989,0.00232077,0.00184861,0.000470558,0.00129868,0.000900153,0.00144606,0.000735797
1106,0.182616,0.163301,0.023705,0.104478,0.0102555,0.00130858,0.00302633,0.00141863,0.00350516,0.000475391,0.000814088,0.00101156,0.00194973,0.00101156,0.00345327,0.000507877,0.000788443,0.00194309,0.00268541,0.000595615
1107,0.0981873,0.0513595,0.0664653,0.0377644,0.0130817,0.00724691,0.00104139,0.00126923,0.0055418,0.00147227,0.00258249,0.00410246,0.00376747,0.00410246,0.00376295,0.00218456,0.0012435,0.00413252,0.00189553,0
1108,0.110586,0.10397,0.0718336,0.0916824,0.0114848,0.00242131,0.00417027,0.0023825,0.00295762,0.000818858,0.00219104,0.00186687,0.00190525,0.00186687,0.000123922,0.00041007,0.00374889,0.00409654,0.000593026,0.00512972
1109,0.144995,0.199252,0.200187,0.112254,0.00364235,0.00178641,0.000580411,0.00157199,0.00408796,0.000202608,0.000894502,0.00184766,0.00217328,0.00184766,0.0018397,0.000270567,0.00224019,0.000948898,0.00144286,0
1110,0.136223,0.154799,0.219814,0.221362,0.00540384,0.00973363,0.00394856,0.00120061,0.00100219,0,0.00103167,0.00178355,0.00497141,0.00178355,0.0018266,0.000671601,0.00254861,0.00404455,0.00874118,0.00210032
1111,0.0530504,0.124668,0.030504,0.0245358,0.00191425,0.00364464,0.00178293,0.00265732,0.00103752,0.00143626,0.000960758,0.00109148,0.00296794,0.00109148,0.000434712,0.000479503,0.000843646,0.000733812,0.00116151,0
1112,0.118129,0.328655,0.0397661,0.0432749,0.0072236,0.00719087,0.00612798,0.00166307,0.00119891,0.00265985,0.000406687,0.00125131,0.00467524,0.00125131,0.0038336,0.000338288,0.0021882,0.000647128,0.00113132,0
1113,0.0172543,0.0697674,0.209302,0.150038,0.00135977,0.00510148,0.00124123,0.000872763,0.00149751,0.00146233,0.000717346,0.000617389,0.00248614,0.000617389,0.00108192,0.000759435,0.00291935,0.00156806,0.00123555,0.000508931
1114,0.692137,0.372647,0.629014,0.316168,0.00988771,0.00572544,0.00103066,0.00186097,0.00265872,0.00269835,0.006482,0.00159492,0.00185393,0.00159492,0.00261347,0.00320306,0.00488964,0.00777825,0.0140122,0.00037564
1115,0.0347222,0.113095,0.0486111,0.0208333,0.000599397,0.000323453,6.83927e-05,0.00083356,0.000160568,0.000537173,0.00048869,8.16447e-05,0.000508412,8.16447e-05,0.00156082,0,0.0019303,0.000304946,0.000933663,0
1116,0.0133067,0.0113107,0.0219561,0.0159681,0.00169729,0.000681769,0.000871495,0.00124708,0.000251269,0.00115283,0.000250628,0.000930848,0.00243226,0.000930848,0.000523389,0.000769757,0.00149374,0.00198379,0.00125234,0.000902735
1117,0.0154386,0.0308772,0.00421053,0.00350877,0.000376884,0.00117669,0.000290273,0.000226782,0.000113581,0.000151992,0.000569362,0.000115506,0.00143854,0.000115506,0.000552038,0.000304459,0.00105034,0.000798124,0.00055037,0
1118,0.0129422,0.0578085,0.0284728,0.0491803,0.000868841,0.00120562,0.00160602,0.000167298,0.00209473,0.00037375,0.000475023,0.000355039,0.00241721,0.000355039,0.000339368,0,0.000645698,0.000769127,0.00297741,0.00117067
1119,0.006035,0.0307785,0.002414,0.0066385,8.10288e-05,0.00047786,0.000166421,7.8012e-05,0.00117214,0.000261422,6.99491e-05,0.000993337,0.000597943,0.000993337,0.00055387,0.00209465,0.00153557,0.000222609,0.00080463,0
1120,0.00820896,0.0492537,0.00970149,0.00447761,0.000801581,0.000660424,0.00354989,0.000192934,0.000362357,0.000323266,0.000108121,0.00257949,0.000739397,0.00257949,0.000684898,0.000755467,0.000502633,0.000802872,0.00140468,0
1121,0.00397614,0.00894632,0.0139165,0.00596421,6.6732e-05,4.62994e-05,6.85286e-05,0.000128495,0,0,2.88036e-05,0.00155434,0.00067923,0.00155434,0.000651635,0,0.00037195,0.000458328,0.00054572,0
1122,0.0148649,0.0695946,0.0175676,0.00405405,0,0.000629422,0.000326067,0.000262025,0.000182267,0.000146343,0.000215365,0.00116774,0.00279324,0.00116774,0.000708697,0.00019543,0.000151695,0.000623079,0.000582909,0
1123,0.0310192,0.0878877,0.0361891,0.0199409,0.000247904,0.000791194,0.00101831,0.00128884,0.000398456,0.00311925,0.000428012,0.00109406,0.00138781,0.00109406,0.000580985,0.00117489,0.000276353,0.00149833,0.00160254,0
1124,0.585519,0.655644,0.131699,0.132269,0.0107167,0.0071167,0.000786088,0.00169505,0.00135339,0.00055567,0.000842531,0.00990014,0.00124662,0.00990014,0.00291519,0.00593644,0.00763723,0.0233956,0.0280951,0.00386776
1125,0.0200321,0.0188301,0.0620994,0.0452724,0.00338889,0.00462787,0.00367347,0.00209746,0.000886214,0.00316725,0.000940342,0.00131888,0.0042159,0.00131888,0.000210111,0.00139056,0.00125927,0.00323888,0.00448278,0.00108719
1126,0.0233463,0.0544747,0.0719844,0.0272374,0.00300398,0.0118708,0.00160949,0.00238915,0.002834,0.00610996,5.63743e-05,0.00112079,0.00870748,0.00112079,0.000255076,0.000844074,0.00262073,0.00639888,0.00722227,0.00131985
1127,1.81016,1.89985,0.563528,0.720478,0.0074257,0.003133,0.00185488,0.000193222,0.0133869,0.00485622,0.0168921,0.00123016,0.00142994,0.00123016,0.00372357,0.00216171,0.00134236,0.00119462,0.00191478,0.00304217
1128,2.21046,1.2263,1.0518,0.836812,0.0126095,0.00681618,0.00154278,0.00334784,0.0180017,0.00171549,0.00618582,0.00684953,0.0021305,0.00684953,0.00613183,0.00443636,0.00747046,0.0355461,0.0470002,0.00614096
1129,0.0789116,0.0210884,0.258503,0.208844,0.00242042,0.00259819,0.00248558,0.00255014,0.00436746,0.000589355,0.00205003,0.00201546,0.00227768,0.00201546,0.000981088,0.000590278,0.00386909,0.00384755,0.00851857,0.0013845
1130,0.0576216,0.0751941,0.122599,0.0359624,0.00548691,0.00399723,0.00140866,0.00176968,0.00138901,0.000885116,0.000663131,0.00262331,0.00188488,0.00262331,0.00176812,0.000650102,0.00263013,0.00165815,0.00316232,0.00166344
1131,0.0613879,0.0711744,0.0649466,0.0440391,0.00600249,0.00507625,0.00193203,0.00115005,0.00196796,0.00231232,0.00117298,0.00131794,0.00259887,0.00131794,0.000174968,0.00122231,0.00316257,0.00578399,0.0091755,0.000301782
1132,0.0254833,0.056239,0.0474517,0.0158172,0.00466033,0.0035199,0.00157507,0.00159027,0.000616312,0.00333065,0.000203701,0.000433908,0.00174129,0.000433908,0.00288025,0.000254162,0.00269621,0.00310627,0.00643227,0
1133,0.233974,0.379274,0.241453,0.200855,0.031558,0.00935525,0.00449287,0.00200252,0.0139489,0.00404945,0.00250758,0.00773741,0.00390564,0.00773741,0.00182096,0.00880688,0.00695594,0.0115598,0.00999898,0.000724792
1134,0.173189,0.193172,0.0766028,0.104913,0.00983788,0.00391699,0.00229608,0.00161448,0.00229101,0.00198374,0.000651427,0.00397442,0.0016215,0.00397442,0.00185583,0.000240829,0.000436182,0.00693601,0.00885931,0.000564867
1135,0.0895722,0.0935829,0.124332,0.078877,0.00372459,0.00133878,0.000967738,0.0011233,0.00162286,0.00108583,0.00135585,0.00154034,0.00294607,0.00154034,0.000964037,0.00183673,0.00300146,0.00334919,0.00436875,0.000906959
1136,0.0408654,0.125,0.0841346,0.0132212,0.00363096,0.00243523,0.00161578,0.000543787,0.00213988,0.00305878,0.00203741,0.00178048,0.00244331,0.00178048,0.000315166,0.000521459,0.00242858,0.005745,0.00314214,0.000407695
1137,0.517127,0.378906,0.340445,0.203125,0.0134144,0.00468851,0.00441231,0.00374824,0.0064845,0.000780965,0.00148017,0.00244817,0.00215586,0.00244817,0.00122127,0.00273766,0.00258599,0.00283556,0.00368416,0.00101924
1138,0.200372,0.418114,0.326923,0.243176,0.0112859,0.00514314,0.0014113,0.00140332,0.00431742,0.00127642,0.00914951,0.0062285,0.00351826,0.0062285,0.00122,0.00179427,0.00143916,0.00368024,0.00462198,0.000841694
1139,0.451175,0.518083,0.509946,0.388788,0.0137785,0.0116232,0.0049866,0.00765543,0.0274145,0.00146872,0.00120517,0.00409257,0.00129742,0.00409257,0.00165961,0.00117682,0.00493947,0.00753178,0.00742204,0.00122677
1140,1.41,1.56923,0.390769,0.393077,0.0182807,0.00669995,0.00334093,0.00263503,0.0217464,0.00224918,0.00352175,0.00303869,0.00178711,0.00303869,0.00615204,0.0074534,0.00690797,0.0128629,0.022,0.0020874
1141,0.239342,0.147381,0.0682095,0.0231425,0.0115294,0.00277988,0.00340081,0.00259791,0.00827993,0.00204452,0.00151765,0.00180434,0.000832283,0.00180434,0.000878319,0.000528446,0.00168633,0.0057471,0.00243594,0.00206579
1142,0.479401,0.402622,0.592697,0.255618,0.0183546,0.00584396,0.00400212,0.00127087,0.00176806,0.00121679,0.0030116,0.000847638,0.00300705,0.000847638,0.000736567,0.00446854,0.000840858,0.00146785,0.00132182,0.000635211
1143,0.00546448,0.0677596,0.0273224,0.0415301,0.00146738,0.00234159,0.00542477,0.00113019,0.000707554,0.00189366,0.00104505,0.000449716,0.000933477,0.000449716,0.000716443,0.000948315,0.000899673,0.000974228,0.00122856,0.00222428
1144,0.0232868,0.139055,0.0385895,0.00465735,0.00339458,0.00185937,0.00165125,0.00137608,0.000897389,0.000648467,0.000539814,0.0033401,0.00113657,0.0033401,0.00218079,0.000865977,0.00139416,0.00116573,0.00222638,0.000451367
1145,0.0850932,0.11118,0.0378882,0.0173913,0.00183467,0.00263263,0.00355404,0.000602171,0.00224517,0.00107621,0.000683916,0.00148239,0.00286479,0.00148239,0.00114008,0.000628774,0.00106909,0.000935521,0.000795644,0
1146,0.0396384,0.0869263,0.287204,0.148818,0.00154059,0.00220254,0.00388326,0.00112366,0.00131313,0.000451853,0.000926924,0.000858462,0.00118794,0.000858462,0.000729396,0.00140796,0.00171738,0.00047027,0.000836272,0.00047177
1147,0.203036,0.206072,0.0497154,0.029222,0.00300631,0.00252772,0.00104652,0.000735859,0.00131039,0.000493179,0.00175948,0.00178026,0.00228201,0.00178026,0.000895621,0.000878136,0.00122124,0.00295137,0.00330379,0.000257459
1148,0.0771114,0.118115,0.201346,0.120563,0.00710765,0.0039907,0.00126573,0.000751546,0.00168391,0.000927856,0.00276642,0.00397891,0.00340816,0.00397891,0.00144429,0.00247816,0.00316016,0.00173069,0.00127993,0.00124554
1149,0.0497981,0.0713324,0.0464334,0.0282638,0.00275577,0.00278962,0.003897,0.000826397,0.0017427,0.000728762,0.00161847,0.00116303,0.00411546,0.00116303,0.000705836,9.73203e-05,0.0034749,0.00239951,0.00135463,0.00273919
1150,0.0147173,0.024787,0.0480248,0.0108443,0.00254801,0.00263372,0.000961207,0.00325417,0.000961172,0.00218098,0.000202004,0.00101996,0.000396962,0.00101996,0.00111712,0.00123222,0.00133326,0.00278575,0.00330073,0.000525488
1151,0.0455408,0.0898166,0.0524984,0.0196078,0.00169848,0.00226847,0.00174421,0.00110379,0.00464095,0.00116445,0.000733117,0.0018219,0.00254997,0.0018219,0.00107806,0.00036589,0.000473348,0.00351909,0.00302599,0.000858197
1152,0.0932271,0.0749004,0.0896414,0.103187,0.004948,0.00176288,0.00266421,0.00167376,0.00543809,0.000776609,0.000785019,0.000918065,0.0019873,0.000918065,0.000940224,0.00120995,0.00298153,0.00108993,0.00180186,0.000270281
1153,0.0119145,0.0402629,0.0242399,0.0291701,0.00190309,0.00336795,0.00104798,0.00130116,0.00106395,0.000222461,0.000511909,0.00104817,0.00249853,0.00104817,0.00037706,0.00106948,0.00101463,0.00352344,0.00405994,0.00027872
1154,0.551777,0.269706,0.400309,0.206337,0.0110504,0.00363547,0.00122536,0.00224767,0.007338,0.00410077,0.00174665,0.00260759,0.000976905,0.00260759,0.000607924,0.00134113,0.00306517,0.00501224,0.00189908,0.00471843
1155,0.0558179,0.0815801,0.0970374,0.0626879,0.00325717,0.00347979,0.00639373,0.0021091,0.00222383,0.00292937,0.000771378,0.00173147,0.00403411,0.00173147,0.000619235,0.000993512,0.00305258,0.00308837,0.00182964,0.000291286
1156,0.230133,0.174038,0.524272,0.231931,0.0297642,0.0119751,0.0049827,0.00453197,0.00991332,0.00369936,0.00158375,0.00526754,0.00937363,0.00526754,0.00367728,0.00598026,0.00417103,0.0121142,0.0211228,0.0017076
1157,0.114865,0.126126,0.337838,0.168919,0.00982794,0.00406502,0.00454164,0.00342088,0.00400987,0.00152441,0.00109314,0.00287301,0.00557878,0.00287301,0.000959694,0.00122144,0.00396093,0.0109904,0.0136895,0.00114595
1158,0.349785,0.273963,0.482117,0.407725,0.0274676,0.0102283,0.00251497,0.00360613,0.0158611,0.00588722,0.00308833,0.00488607,0.00163739,0.00488607,0.000656483,0.00186204,0.00642372,0.0115654,0.0179333,0.00242634
1159,0.128039,0.0405186,0.288493,0.191248,0.00805153,0.00362351,0.00670403,0.00178081,0.00690783,0.0010531,0.000704452,0.00360137,0.00470672,0.00360137,0.00106247,0.00117195,0.00460904,0.000996388,0.00122874,0.00109952
1160,0.813707,0.52027,0.305019,0.314672,0.028447,0.0171742,0.00472464,0.00343129,0.0134878,0.00292686,0.00187396,0.0130278,0.00399034,0.0130278,0.0083525,0.0103299,0.0149528,0.0208583,0.0454467,0
1161,0.352256,0.224891,0.702329,0.379913,0.018713,0.00613572,0.00391361,0.00338688,0.00655736,0.00567479,0.00419674,0.00634904,0.00599259,0.00634904,0.00219469,0.00147355,0.00217864,0.0341614,0.0309754,0.00246872
1162,2.42084,1.22059,1.25594,0.984668,0.0277478,0.00687874,0.00472397,0.0101115,0.0498827,0.00169421,0.0116867,0.00764783,0.0083382,0.00764783,0.0057432,0.00402723,0.00667345,0.0333546,0.0494959,0.0114624
1163,0.442391,0.222826,1.08696,0.815217,0.0175858,0.0123531,0.00284751,0.00913291,0.0551825,0.00235421,0.000251969,0.0110029,0.00583037,0.0110029,0.00555788,0.0103748,0.00699557,0.0282327,0.0391287,0.00147479
1164,0.0453858,0.0226929,0.0595058,0.0398386,0.00402862,0.0047916,0.0082394,0.00290082,0.00171403,0.00152911,0.000306861,0.000996042,0.00523764,0.000996042,0.000925631,0.00218787,0.00113217,0.00592139,0.00479874,0.00034211
1165,0.135763,0.0788155,0.141686,0.0965831,0.0117138,0.00957008,0.00354906,0.00488795,0.00646429,0.00429228,0.0011353,0.00292448,0.00384456,0.00292448,0.0007765,0.000197656,0.00194336,0.0206557,0.023439,0.000309068
1166,0.810541,0.744658,0.287393,0.286325,0.0178111,0.0113623,0.00186589,0.00200252,0.0209233,0.00104129,0.00315769,0.0112251,0.00248209,0.0112251,0.00751729,0.00561374,0.0120463,0.0425611,0.0486822,0.00169118
1167,0.450623,0.284253,0.520463,0.464413,0.0175894,0.0089715,0.00368006,0.00359391,0.0206636,0.0038057,0.00157257,0.00399042,0.00326758,0.00399042,0.00145806,0.00379558,0.00482708,0.0160256,0.0232236,0.000905345
1168,0.267638,0.388037,0.699386,0.621933,0.015496,0.00760809,0.00195611,0.0041139,0.0101365,0.00132876,0.00319985,0.00227203,0.00434926,0.00227203,0.00191033,0.00277259,0.00166431,0.0167129,0.0149358,0.00156075
1169,0.978587,0.594433,2.00728,1.48994,0.0197803,0.0262707,0.00250959,0.00669857,0.0301756,0.00148411,0.00414481,0.0164596,0.00550155,0.0164596,0.0111176,0.012387,0.0166018,0.108013,0.114132,0.0145269
1170,0.0290323,0.0580645,0.116129,0.0992832,0.00334459,0.00242068,0.0036076,0.0031274,0.000618793,0.00298876,0.000301189,0.0011799,0.00533908,0.0011799,0.00140977,0.000881185,0.00144845,0.00460527,0.00417907,0.000243156
1171,0.0501567,0.0416928,0.109404,0.0489028,0.00511384,0.00392767,0.00207468,0.00273525,0.0016236,0.0063822,0.000454176,0.00123834,0.00168149,0.00123834,0.0023427,0.000317344,0.00297938,0.00717875,0.0101456,0.000212666
1172,0.192727,0.218701,0.23013,0.185455,0.00676554,0.00319387,0.00272178,0.00181308,0.00305489,0.000562566,0.00133969,0.00329192,0.00204104,0.00329192,0.00272434,0.00262942,0.0048595,0.00876648,0.0133769,0.00317176
1173,0.0135747,0.0307692,0.000904977,0.00452489,0.000303767,0.0016439,0.00137256,0.000175474,0.000927664,0.00127405,0.00141604,0.000297911,0.000525619,0.000297911,0.00272897,0.000261752,0.00101588,0.000250359,0.000828046,0
1174,0.0377622,0.0531469,0.00979021,0.0307692,0.000563349,0.00319201,0.00289258,0.00063277,0.000528192,0.000605841,0.000324212,0.000230204,0.00401382,0.000230204,0.000183369,0.000404526,0.00240732,0.00361124,0.000877513,0.000948818
1175,0.145833,0.350694,0.0543981,0.0474537,0.00287488,0.00345016,0.00335124,0.000822873,0.00206063,0.00325884,0.000570138,0.000476261,0.00502197,0.000476261,0.000151747,0.00384979,0.00866161,0.000711541,0.000877471,0.000785191
1176,0.0189349,0.0331361,0.0307692,0.00828402,0.00111225,0.000771694,0.00155013,0.000917864,0.000319237,0.00089711,0.00020575,0.000779152,0.00258766,0.000779152,0.000155159,0.00513437,0.000442819,0.000400147,0.000216566,0.000802846
1177,0.0246914,0.0606061,0.047138,0.0280584,0.00203432,0.00245694,0.00479716,0.000217619,0.00108992,0.0014585,0.000390255,0.00129312,0.00502317,0.00129312,0.000441444,0.00032462,0.000671932,0.00196644,0.00319814,0.000761397
1178,0.0355221,0.0452099,0.0624327,0.022605,0.00122847,0.00456246,0.000222626,0.00111316,0.000580743,0.00139884,0.000530247,0.000177175,0.00294211,0.000177175,0.00141129,0.000622682,0.00193334,0.00168748,0.00101306,0.000730253
1179,0.0282862,0.0798669,0.0482529,0.014975,0.00111701,0.00495997,0.00527659,0.000107542,0.00125676,0,0.000385709,0.00205402,0.00443409,0.00205402,0.00283597,0.000481258,0.00136972,0.00107406,0.00173994,0
1180,0.020202,0.0883838,0.176768,0.0883838,0.00474673,0.00446953,0.00243727,0.000652858,0.001703,0.000683674,7.31727e-05,0.000207823,0.000992173,0.000207823,0,0.00273898,0.00236226,0.00186294,0.000528133,0.000856572
1181,0.05,0.0342857,0.122857,0.0928571,0.000191807,0.00326041,0.00600761,0.000184665,0.000924874,0.000618823,8.27899e-05,0.00235137,0.00200111,0.00235137,0.000374597,0.00165278,0.00138982,0.00079042,0.00149386,0.00096915
1182,0.0273698,0.0453939,0.0427236,0.0360481,0.00125481,0.00174121,0.00133462,0.00155326,0.00138659,0.000650632,0.000822095,0.00145587,0.00151668,0.00145587,0.000262568,0.00111022,0.000499575,0.00162106,0.00205929,0.000905748
1183,0.0248538,0.0482456,0.0233918,0.0116959,0.00225738,0.00357501,0.000806314,0.0025513,0.000591568,0.00269151,0.000826083,0.00114303,0.00184812,0.00114303,0.000862559,0.00126858,0.00185997,0.00175264,0.00173902,0
1184,0.109589,0.113804,0.128556,0.0979979,0.00431515,0.0057424,0.00290579,0.000340532,0.00301307,0.00091291,0.000580139,0.0020813,0.000900034,0.0020813,0.000138155,0.00060956,0.000709723,0.00252646,0.00258947,0
1185,0.458111,0.441176,0.321747,0.367201,0.0110092,0.00477396,0.00663592,0.00587571,0.0586152,0.00144778,0.00446785,0.00322737,0.00499385,0.00322737,0.000233706,0.00283565,0.00406864,0.00120543,0.0021203,0.000604639
1186,0.0587659,0.0754163,0.0235064,0.0342801,0.00144654,0.00433382,0.00634705,0.00145598,0.00195513,0.00137886,0.000936555,0.000483631,0.00227545,0.000483631,0.000128412,0.00311616,0.000806269,0.00403425,0.00194597,0.000664452
1187,0.767059,0.502353,0.868235,0.456471,0.0120048,0.00328781,0.00170322,0.000304155,0.00704536,0.00127405,0.0027272,0.000968211,0.00582819,0.000968211,0.00107972,0.00102083,0.00431409,0.00574992,0.00661254,0.00877936
1188,6.75174,3.62877,2.07193,1.28538,0.0113704,0.00280976,0.00111967,0.00539858,0.0125176,0.000251262,0.0118998,0.00133662,0.00293298,0.00133662,0.00243358,0.00335541,0.00225725,0.00741719,0.000727868,0.056665
1189,0.244309,0.174348,0.332038,0.284842,0.00361568,0.00493961,0.00279434,0.00111251,0.00419386,0.000541169,0.001625,0.00132518,0.00303522,0.00132518,0.000582383,0.000963585,0.00199453,0.0163165,0.018609,0.00301346
1190,0.343521,0.370583,0.351162,0.192614,0.0120543,0.0082893,0.00166808,0.0155358,0.0598081,0.00120671,0.00552591,0.00419219,0.0029586,0.00419219,0.00313059,0.00170356,0.00266847,0.00687972,0.00674997,0.00107992
1191,2.28004,1.32749,1.705,1.21764,0.0299828,0.0224839,0.00508427,0.00393331,0.0469115,0.00279252,0.00720302,0.0134121,0.00525077,0.0134121,0.0145376,0.00760756,0.0106523,0.0503009,0.0656598,0.0136451
1192,0.0790682,0.074147,0.156824,0.0784121,0.00251086,0.00281175,0.00221657,0.00135712,0.00322148,0.00106589,0.000418295,0.00224105,0.000795844,0.00224105,0.00111838,0.00260958,0.000932999,0.0042558,0.00703312,0.000222574
1193,1.45157,1.12017,1.97087,1.41369,0.00762756,0.0472896,0.00246034,0.0310219,0.16146,0.00078874,0.00270137,0.0251749,0.00281185,0.0251749,0.0160425,0.012113,0.0269803,0.03094,0.0435266,0.000988208
1194,0.0433258,0.0415728,0.0448284,0.0298022,0.00290856,0.00305616,0.00284875,0.00123018,0.00155381,0.00211543,0.000558774,0.00121602,0.00260967,0.00121602,0.000820868,0.00068814,0.00198664,0.00252498,0.00337176,0.000509696
1195,0.0737871,0.0966981,0.11624,0.0737871,0.0140688,0.0164935,0.0015098,0.0366717,0.119408,0.00550956,0.000966533,0.00210736,0.00196842,0.00210736,0.00251793,0.00229011,0.00242058,0.00433944,0.00768071,0.00160001
1196,0.220807,0.226266,0.386412,0.194722,0.00840937,0.00324924,0.00357559,0.00321498,0.00350182,0.00114962,0.000711887,0.0058909,0.00301549,0.0058909,0.00250527,0.00333363,0.00422188,0.011598,0.0200847,0.00164611
1197,0.716353,0.69754,0.267728,0.180897,0.0200134,0.00849309,0.00289328,0.0015901,0.00530922,0.000783603,0.00176123,0.00476399,0.00212606,0.00476399,0.00132817,0.00230217,0.00498186,0.00751782,0.0125984,0.00785418
1198,0.0425834,0.0571327,0.0294535,0.0489709,0.00190582,0.00143798,0.0012966,0.00135321,0.00132101,0.000538011,0.000442153,0.00195669,0.00334621,0.00195669,0.0020006,0.00143694,0.00146061,0.00223613,0.00238419,0.00024074
1199,0.0168539,0.0266854,0.00280899,0.00702247,0.00113144,0.000850427,0.000193651,0.000907766,0.00098506,0.00319406,0.000651156,0.00381437,0.00311902,0.00381437,0.000184142,0,0.00336343,0.000129516,0.00132181,0
