,p300_processed_1.csv,h3k27ac_processed_5.csv,h3k27ac_processed_4.csv,h3k27ac_processed_3.csv,h3k27ac_processed_2.csv,h3k27ac_processed_1.csv,H3K27ac_1.csv,Dnase_processed_6.csv,Dnase_processed_5.csv,Dnase_processed_4.csv,Dnase_processed_3.csv,Dnase_processed_2.csv,Dnase_processed_1.csv
1260,139.693,435.973,161.446,121.473,152.01,118.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1261,6.39404,49.2469,5.86433,7.98232,19.9043,11.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1262,10.4441,51.0286,5.40341,3.71062,6.3153,6.66596,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1263,9.6679,46.9971,14.5924,9.29384,26.6827,21.2968,0.0635383,0.168694,0.0280089,0.2781,0.544246,1.6875,0.113068
1264,20.7881,90.0598,17.3627,39.7456,63.1563,53.6571,0.61841,0.75192,0.533625,0.731348,1.2088,1.96364,0.205783
1265,0.766534,6.24144,0.561356,2.69186,0.452966,0.0955269,0.00261206,0.0109386,0.00626678,0.0249702,0.0966783,0.146985,0.0096915
1266,5.2111,60.9488,7.10072,3.94943,9.31837,4.67696,0.176934,0.0654479,0.0102076,0.153587,0.301165,0.708326,0.166723
1267,2.82529,36.8289,5.89961,13.3392,13.2353,4.94169,0.117778,0.0627824,0.0564848,0.0500861,0.382865,0.518678,0.0
1268,3.49603,19.6875,2.64925,7.70549,11.7912,5.51302,0.0178907,0.154776,0.0158568,0.0172192,0.420663,0.453731,0.0
1269,1.80795,14.4249,3.05339,3.32344,6.39709,6.62044,0.0493167,0.0187923,0.0418272,0.0535108,0.0917561,0.0441761,0.0113067
1270,1.40479,10.0022,1.92841,2.87114,3.36537,1.40616,0.001287,0.375299,0.00538819,0.0284709,0.0469788,0.149927,0.0113067
1271,4.73907,16.6077,5.73334,5.54248,3.2761,3.42832,0.0596188,0.00916489,0.0522251,0.00132849,0.151803,0.0973034,0.0347
1272,0.597764,9.89788,0.893631,1.5574,0.536309,0.947803,0.0732976,0.018585,0.00740479,0.0265046,0.0194305,0.0602536,0.0113067
1273,0.957706,4.1654,0.295447,2.53415,0.426198,0.47728,0.00373666,0.018585,0.00439757,0.14213,0.166925,0.157066,0.0096915
1274,1.2158,8.13186,2.10259,2.79976,2.08284,1.91471,0.0387098,0.000655545,0.0634828,0.0639041,0.087297,0.126617,0.0113067
1275,56.2532,200.496,93.5243,88.7095,21.8466,11.433,0.235805,0.00772967,0.0186319,0.196413,0.385306,0.2071,0.795512
1276,53.5461,217.373,68.1101,75.3983,107.115,69.4263,0.492852,0.647076,0.36878,1.01776,2.71706,4.3644,0.0831854
1277,64.2273,224.411,58.621,60.8805,118.932,77.0896,1.16697,0.501736,0.279459,1.78852,2.87995,4.27116,0.0565337
1278,23.48,83.2425,22.9447,27.1,11.2948,17.0905,0.554539,0.24231,1.05685,0.663132,3.8846,6.04012,0.0113067
1279,3.12437,35.376,8.06286,16.9975,10.6696,10.6789,0.0585443,0.0100636,0.0,0.0831474,0.00672119,0.000261426,0.0113067
1280,7.82503,60.5553,6.83904,21.2715,19.1169,24.9684,0.0144951,0.000655545,0.000840802,0.0570182,0.0163939,0.000214284,0.0113067
1281,338.163,827.557,331.41,181.719,111.321,87.6204,3.53514,0.847801,1.35294,2.86397,11.7846,17.2455,0.712971
1282,0.512563,11.3568,2.91926,0.537903,0.620661,1.18552,0.0185016,0.000655545,0.0160687,0.142929,0.2185,0.244384,0.0113067
1283,54.8287,229.401,76.5196,76.7209,22.7055,12.7828,0.418707,0.169569,0.360624,0.187742,5.66833,10.3608,3.93322
1284,91.7298,250.276,72.3914,75.2482,56.9224,21.1783,0.35255,0.133527,0.0820059,0.22022,1.15386,1.76712,0.256825
1285,177.872,473.611,207.136,176.492,68.0097,36.4597,1.10889,0.271419,0.209493,1.19986,6.24083,9.04643,1.39073
1286,0.241082,6.83647,1.78969,2.33875,0.544511,0.463571,0.0575332,0.15012,0.00923649,0.026561,0.0177702,0.10005,0.0
1287,0.1231,14.9773,4.60217,7.59531,3.71484,1.72463,0.0973158,0.0766904,0.0262312,0.327461,0.0558051,0.0581665,0.0113067
1288,7.25558,53.7421,3.61241,25.403,22.7245,28.1394,0.0858309,0.0218406,0.00072309,0.12419,0.000307386,0.00019607,0.0209983
1289,1.19954,9.67621,2.26287,2.67362,19.7342,10.367,0.112632,0.0489802,0.0167918,0.0184252,0.0236939,0.0977675,0.0096915
1290,47.6035,143.383,34.3315,22.4242,67.8756,34.9842,0.087106,0.13905,0.0211073,0.113524,0.378606,0.396166,0.0096915
1291,1.16455,14.4137,2.60146,1.93905,1.47992,0.517491,0.177326,0.0724201,0.0717993,0.0703732,0.253232,0.341956,0.0113067
1292,76.6628,279.402,96.1565,104.889,34.8733,24.4328,0.65328,0.202393,0.0669092,0.480149,5.64757,4.81101,0.184139
1293,29.5105,119.803,72.3411,74.7463,60.5843,33.3231,0.45257,0.101209,0.210724,0.0833593,0.941061,1.40799,0.0339203
1294,11.5783,55.6027,13.4576,18.3662,13.8909,9.78687,0.12759,0.18388,0.0842692,0.237715,0.576124,0.501894,0.0113067
1295,51.6799,169.319,50.2518,63.7543,54.2096,68.6716,2.51177,1.89488,0.90827,2.26518,6.68447,9.34151,0.196253
1296,20.7957,94.0749,15.0226,16.5775,58.7387,36.9369,0.746847,0.0660925,0.165117,0.481338,4.96306,7.70766,0.0565337
1297,5.23424,51.2851,11.6887,15.547,19.3479,12.5273,0.023736,0.0168531,0.0268566,0.0191402,0.00702071,0.0210753,0.0096915
1298,4.32561,39.3028,7.86134,7.73157,7.62959,4.82879,0.1386,0.359381,0.378377,0.39965,0.769297,1.233,0.0678405
1299,0.484162,13.3633,1.71933,0.825158,2.45739,1.35896,0.0227825,0.00996088,0.00937339,0.0385789,0.369196,0.0785997,0.0
1300,128.187,345.842,134.712,87.2687,94.8073,85.3244,2.55231,1.39773,0.725108,1.11414,11.2707,12.499,0.162817
1301,66.7565,178.715,77.5474,35.4666,26.4661,19.2827,0.116429,0.0550002,0.29296,0.104849,1.10156,2.1072,0.0460068
1302,192.282,553.834,166.778,131.631,119.468,113.557,3.1677,1.50531,1.08055,3.80647,16.6021,25.1532,0.440529
1303,1.26419,11.9839,1.66318,1.01396,0.310728,0.640082,0.0186282,0.000757855,0.0838441,0.2429,0.0020326,0.0206061,0.1262
1304,1.87685,33.0152,3.85153,4.90621,5.46937,3.5276,0.0621184,0.101656,0.109083,0.149679,0.37808,0.678892,0.0549185
1305,0.0031348,2.91585,0.770627,1.01906,0.391007,0.306192,0.0186771,0.0347369,0.00829063,0.0252564,0.0316319,0.0231052,0.0
1306,75.7259,206.208,64.004,49.1853,64.0633,42.0367,0.35296,0.297918,0.107339,0.53318,0.731305,1.89977,0.245518
1307,0.448516,13.2573,0.789391,1.36471,10.6233,2.87672,0.0365638,0.00257076,0.00284983,0.0313609,0.0935327,0.0579521,0.0
1308,0.672836,18.7526,4.08236,7.98408,6.71912,7.30334,0.0408612,0.00521429,0.00875742,0.0116527,0.00230762,0.000392139,0.019383
1309,94.8976,459.369,244.662,295.715,49.435,41.0322,0.465689,0.893556,0.723962,0.774789,1.58022,7.02985,0.601681
1310,93.6299,305.678,95.076,111.974,89.7761,86.1778,1.0674,0.696428,0.474572,1.4422,5.00092,5.23758,0.045227
1311,29.0873,165.611,65.694,76.6364,77.3871,47.3467,0.284541,0.0853625,0.165914,0.651906,0.633741,2.26589,0.0662252
1312,0.814114,10.9375,1.01573,1.99745,0.890508,1.22024,0.0333765,0.0,0.00144618,0.0137552,0.0149636,0.0854552,0.0
1313,39.159,120.48,33.2115,37.8829,32.2239,14.2191,0.748274,0.390136,0.146807,0.592504,0.529415,0.894197,0.0226135
1314,0.704999,12.2683,1.05561,4.32449,1.30723,0.368496,0.144866,0.104827,0.00852611,0.0759835,0.0951968,0.188771,0.0096915
1315,64.665,206.95,61.806,48.9865,19.6971,9.20289,0.468208,0.054505,0.294178,0.254643,2.96628,3.99054,0.621871
1316,168.167,394.445,187.939,98.3945,134.169,100.161,4.95451,1.49712,3.15354,5.10618,8.50191,20.0681,0.0960692
1317,102.945,294.963,111.395,98.6501,46.9825,35.363,0.611398,0.169147,0.117259,0.730861,3.06294,4.21805,0.710064
1318,217.225,614.483,255.081,183.461,124.276,67.3733,1.61791,0.271718,0.678917,2.09973,5.53139,9.87598,1.5277
1319,121.858,440.639,202.035,206.518,78.3799,53.952,1.49983,0.580398,0.399408,0.72905,2.78108,5.97169,0.856568
1320,12.836,74.812,6.38308,7.63955,14.0722,6.41461,0.1557,0.110769,0.00144618,0.196442,0.101765,0.0905211,0.0113067
1321,0.62635,6.34267,0.326979,1.91496,0.9378,0.397258,0.0102941,0.0218515,0.0020378,0.00410804,0.0871343,0.0519707,0.0205577
1322,1.75421,7.23167,2.91593,1.6605,0.467191,0.765926,0.00935525,0.061115,0.0141881,0.038932,0.0576311,0.0315536,0.0209983
1323,0.341829,9.07501,1.61695,1.77445,1.61546,0.548957,0.0449489,0.0233187,0.0527527,0.0121484,0.105446,0.0642962,0.0113067
1324,0.668039,6.47007,0.900817,1.4146,1.89744,0.10871,0.000411489,0.0258956,0.0334083,0.0148425,0.0588129,0.0531487,0.0
1325,14.9278,97.2336,13.0322,29.0178,34.7233,20.9319,1.08781,0.946723,0.119407,0.449016,1.53751,2.24685,0.032305
1326,0.502575,31.6971,0.444758,14.334,7.14842,1.55189,0.0894361,0.023242,0.00181044,0.109949,0.505048,0.236938,0.237442
1327,2.19984,13.9658,4.26045,9.56091,11.6573,6.98451,0.479554,0.0770932,0.208871,0.400305,0.420399,1.11645,0.0113067
1328,2.57592,30.4041,5.69344,9.94793,4.63412,1.92965,0.156815,0.0279642,0.17149,0.152585,0.202641,0.158863,0.0
1329,0.50533,10.4676,0.365422,2.14395,0.635884,0.136251,0.124282,0.00699248,0.00780302,0.0706529,0.162623,0.234352,0.0113067
1330,9.06756,39.9577,24.4152,15.6728,15.4971,9.65266,0.234253,0.0513269,0.14986,0.188544,0.0568315,0.196304,0.0113067
1331,0.272394,7.87729,0.430587,1.70172,0.770653,1.7816,0.0916343,0.0100853,0.0242075,0.0135116,0.0347837,0.015479,0.0113067
1332,6.85966,32.9655,14.261,40.1898,23.9465,21.1309,0.545275,0.182733,0.0647489,0.385619,0.0142362,0.284152,0.0113067
1333,52.8762,201.211,87.3658,56.2586,21.2091,13.4072,0.22913,0.125261,0.0695555,0.134653,0.0904872,0.284236,0.229042
1334,10.2805,49.6711,13.1065,23.2566,10.9165,11.1635,0.187184,0.0159784,0.0191041,0.0402184,0.13711,0.094934,0.090454
1335,2.08965,19.4077,2.57861,4.15629,3.49261,1.20591,0.187774,0.0088971,0.04021,0.0516579,0.0987578,0.251272,0.0226135
1336,8.52522,46.5254,17.4948,17.6012,4.20982,3.9798,0.118993,0.0393319,0.0074461,0.0671994,0.051169,0.029431,0.0364329
1337,18.589,109.213,72.6255,79.9502,39.6122,16.0589,0.306042,0.00900846,0.150984,0.327337,0.00736852,0.140004,0.174124
1338,18.8744,144.636,20.6994,50.8338,38.0051,60.5897,0.171328,0.251797,0.0385533,0.0544907,0.0593673,0.00322884,0.0209983
1339,1.65365,12.4899,1.78886,2.09102,1.74454,2.59378,0.0439525,0.121933,0.00072309,0.0553082,0.0456603,0.0539947,0.0113067
1340,1.01509,9.12523,0.46383,0.190052,0.600196,0.356432,0.0392253,0.000655545,0.0805551,0.0287809,0.0463699,0.0720571,0.0113067
1341,0.390783,15.7157,1.53113,1.05887,2.82448,1.01336,0.0166203,0.0119881,0.0,0.21043,0.0445538,0.148435,0.0
1342,2.99971,46.3164,2.03804,16.194,3.90068,2.17123,0.0577125,0.0626367,0.00760966,0.0310139,0.120191,0.162069,0.0226135
1343,28.8401,108.527,41.3625,56.4416,34.2621,23.8516,0.123412,0.337407,0.142514,0.372546,0.176218,0.587372,0.0
1344,13.5638,95.2561,28.7254,17.8936,23.7313,17.8272,0.0711654,0.0217058,0.00603623,0.155655,0.548135,0.109724,0.0209983
1345,4.75101,32.1675,8.18673,21.1367,2.21976,0.711407,0.116892,0.075011,0.0109992,0.216669,0.141561,0.155272,0.0565337
1346,6.98345,42.6376,4.71002,13.0217,5.86306,2.25284,0.425593,0.16,0.0809431,0.338947,0.791974,0.925731,0.0565337
1347,13.2108,56.0126,19.1126,24.0545,9.60165,14.5647,0.149905,0.474797,0.245007,0.293902,1.28052,2.57532,0.0096915
1348,4.44291,36.9165,1.94171,5.1678,7.89767,6.3175,0.305885,0.039873,0.0169779,0.139314,0.298784,0.0617837,0.134066
1349,0.0129223,4.69326,4.21194,1.09207,0.336255,0.142635,0.0491037,0.0198484,0.00187085,0.0139125,0.0560623,0.191734,0.0
1350,0.845973,16.7812,4.20923,4.26638,4.61364,2.24691,0.183091,0.0531078,0.0320283,0.146625,0.251345,0.105675,0.0
1351,1.94675,26.5373,3.4001,12.3677,8.76878,4.33342,0.119491,0.119843,0.102771,0.165281,0.169766,0.228658,0.214828
1352,0.784438,9.28196,1.76753,5.28523,1.01893,2.23522,0.0622687,0.0734191,0.298208,0.0213057,0.103352,0.160486,0.019383
1353,5.01751,33.2022,8.92929,7.72543,2.31206,1.98839,0.0882825,0.0411619,0.160811,0.0496953,0.579436,0.347008,0.0226135
1354,17.8229,99.1069,24.1965,27.0284,8.40148,2.8518,0.0689381,0.0300988,0.0384078,0.0502465,0.348381,0.667181,0.478922
1355,1.17839,13.3817,1.14491,1.23415,1.5343,0.460241,0.148955,0.0572401,0.03309,0.080616,0.280907,0.468718,0.0
1356,0.730708,14.8906,0.378637,0.830668,0.960789,0.447484,0.0441022,0.00462258,0.00792906,0.0199143,0.0960739,0.0797632,0.0144341
1357,0.506259,14.3192,5.19907,7.75452,2.85432,1.21509,0.000748163,0.00680847,0.00795399,0.014576,0.0863604,0.0875853,0.0209983
1358,7.74231,68.2394,15.9162,18.9882,2.41785,1.53285,0.195518,0.0732025,0.130252,0.0766521,2.29247,2.14437,0.179293
1359,6.89966,46.2113,3.52891,19.5054,3.09279,8.06036,0.181455,0.117433,0.0196841,0.275366,1.98781,1.54581,0.0113067
1360,0.4955,17.8739,1.64626,3.74019,1.23431,0.385613,0.179317,0.0834987,0.030519,0.146799,1.05489,0.330335,2.06914
1361,0.463353,4.74891,0.289378,0.765197,0.0815135,0.42881,0.0018517,0.0496228,0.00361545,0.0239892,0.0143447,0.0361466,0.0
1362,7.16149,45.0801,10.3709,11.1058,6.28895,3.17065,0.0641173,0.0161574,0.0540951,0.157311,0.192111,0.14484,0.0
1363,9.83986,44.0235,9.94878,19.0834,52.6952,38.6736,0.187463,0.0639229,0.100045,0.773092,0.020828,0.0702443,0.0113067
1364,2.14722,12.2294,0.639915,5.0238,2.9497,1.84703,0.118327,0.0490194,0.215137,0.0628266,0.364488,0.543827,0.0226135
1365,3.30854,24.9752,5.78201,12.6831,6.42029,1.76197,0.0312351,0.00270736,0.014451,0.0320973,0.0905986,0.227138,0.0
1366,3.80885,28.4532,5.47132,13.0744,1.87875,5.3137,0.458025,0.0571173,0.015698,0.219371,0.0635244,0.157489,0.0
1367,0.375713,8.51501,0.074198,0.639327,1.25214,0.371065,0.00155128,0.0633567,0.00773974,0.0303908,0.0280858,0.0291225,0.0113067
1368,0.279924,16.996,0.502514,6.70806,1.83172,3.12415,0.0331778,0.0874792,0.085854,0.0276672,0.215204,0.169605,0.032305
1369,5.08326,17.9024,4.62176,8.00368,1.09552,1.18821,0.268272,0.00196663,0.00144618,0.0585825,0.29,0.129229,0.0436118
1370,0.745925,3.52649,1.17765,3.32553,0.12858,0.235047,0.0125643,0.0621015,0.00896285,0.0365731,0.00346789,0.109293,0.0
1371,1.39772,10.5213,2.09374,4.17345,0.478672,1.06577,0.101132,0.00800793,0.00166831,0.0209273,0.349105,0.326293,0.0
1372,0.729852,11.9336,0.865157,3.35642,2.66903,0.388536,0.00835942,0.0163174,0.0209696,0.0155014,0.0896726,0.138806,0.0113067
1373,0.270007,5.6677,0.500615,2.2556,0.315472,0.810939,0.0045435,0.0146483,0.00226315,0.0257898,0.0358698,0.0558064,0.0113067
1374,0.00628931,6.75013,0.338067,3.00321,1.79548,0.479962,0.161628,0.00196663,0.0255394,0.0368975,0.0418952,0.0948789,0.0
1375,0.356379,14.1126,0.870449,8.16519,1.21277,0.995788,0.0639936,0.0988493,0.0340643,0.0813881,0.0568594,0.121934,0.032305
1376,0.940491,14.642,3.42404,3.51212,0.542147,2.47766,0.133372,0.0118505,0.000749316,0.0230963,0.0642425,0.0243559,0.0113067
1377,1.39768,21.5374,3.46124,13.1892,4.0622,2.05019,0.0130632,0.00203545,0.00148025,0.404251,0.19275,0.188917,0.0348176
1378,4.03183,27.1451,3.51844,3.04675,2.62699,1.84659,0.158262,0.0511117,0.0193104,0.109085,0.31063,0.107615,0.0113067
1379,0.206289,10.8896,0.623929,1.44784,1.74254,1.58892,0.0138399,0.0014816,0.0196038,0.0542802,0.128279,0.0223498,0.0
1380,21.9435,94.1087,18.2083,22.6172,12.896,4.92512,0.038759,0.147253,0.00157882,0.0312584,0.0960213,0.35831,0.0113067
1381,0.171871,6.28129,0.354803,1.48789,0.176377,0.607613,0.0539665,0.0370747,0.0,0.0749877,0.0711721,0.0883778,0.0
1382,155.283,475.893,169.406,163.165,108.018,75.7352,0.867706,0.154413,0.488809,0.337181,5.56954,6.55482,0.320627
1383,1.92131,15.1996,1.47954,11.91,3.05883,2.27491,0.169479,0.0602834,0.00072309,0.0956968,0.105052,0.121215,0.0
1384,0.0114943,2.66288,0.445029,1.76365,0.0592148,0.0639071,0.126636,0.181118,0.00072309,0.0185583,0.0350556,0.00112855,0.0
1385,3.78031,21.0941,7.14111,5.64137,20.9737,6.17046,0.0329086,0.0240564,0.00688657,0.0326595,0.735318,0.82323,0.0
1386,4.52492,27.4239,8.10618,7.5916,18.2892,6.9437,0.139204,0.0187923,0.0411846,0.126039,1.26801,1.72406,0.149895
1387,0.177414,22.8235,4.10372,7.26243,4.89769,2.16261,0.00583773,0.0664584,0.00761357,0.331955,0.0120545,0.074841,0.0113067
1388,3.76952,53.0574,9.61433,19.5171,9.36675,5.6129,0.501257,0.0708302,0.00905584,0.41866,0.227947,0.129914,0.0226135
1389,1.95102,39.2595,8.55446,24.6918,3.14666,1.62154,0.17385,0.00378484,0.00181044,0.121346,0.147539,0.236383,0.0113067
1390,0.00719424,4.16918,0.631616,1.45839,0.341998,0.0134836,0.0600358,0.0379486,0.00360466,0.000748363,0.0542106,0.0245104,0.0096915
1391,0.659304,8.88119,1.83748,8.34408,4.55344,0.432038,0.0129988,0.0,0.002214,0.175876,0.105484,0.261973,0.0226135
1392,0.111365,7.73486,1.75291,3.23101,1.3475,0.435985,0.00483894,0.0312789,0.0,0.0437914,0.110134,0.0505604,0.0
1393,5.26477,14.9036,10.9694,4.8048,2.601,0.438599,0.00835172,0.136169,0.0297103,0.0304653,0.0624075,0.106012,0.0123346
1394,1.58096,13.4464,0.488431,7.96635,11.2694,3.82467,0.0453834,0.0352698,0.198259,0.0943218,0.269775,0.154379,0.0113067
1395,0.82276,10.7089,2.14148,5.60159,1.98126,2.23136,0.127625,0.0405558,0.0915995,0.0991538,0.0861594,0.163644,0.0
1396,1.39345,18.862,3.13625,10.6581,15.9683,7.37472,0.124138,0.0518609,0.0120657,0.136462,0.0128941,0.0540146,0.0113067
1397,17.2209,104.544,23.8562,18.8104,25.524,13.466,0.58276,0.0488021,0.147283,0.202938,0.565252,1.0621,0.0226135
1398,23.8285,84.4995,42.6108,61.4395,9.45579,7.31343,0.453443,0.0421942,0.0688275,0.279708,1.22514,2.45104,0.0226135
1399,19.244,40.912,14.4438,16.7832,6.70436,2.76319,0.00402898,0.0158338,0.00602575,0.0352705,0.0615191,0.0863223,0.0
1400,28.1143,118.928,53.839,73.0926,14.3184,5.96337,0.49748,0.241547,0.267583,0.306195,4.31007,5.42335,0.14198
1401,123.988,360.292,163.193,103.418,48.498,25.5855,1.33956,0.38214,0.614743,1.72553,13.2238,16.7385,0.33581
1402,167.28,454.837,188.477,136.462,38.5025,22.0132,1.15433,0.147011,0.0456265,0.307848,5.38909,3.68657,2.89227
1403,1.51553,21.5053,8.65856,3.7483,14.2017,4.38389,0.169014,0.0237983,0.00146472,0.098217,0.283354,0.437887,0.0113067
1404,15.8259,85.5764,27.8647,31.7705,27.6979,15.3696,0.341047,0.0671849,0.183235,0.630921,0.350284,0.725731,0.0226135
1405,1.21089,22.282,3.51441,2.9639,1.59562,0.255884,0.00782678,0.0333924,0.00253082,0.172879,0.237964,0.263288,0.0113067
1406,22.7739,106.066,16.354,17.117,20.5664,11.8913,0.57436,0.0845592,0.442568,0.377358,0.492482,0.606719,0.0339203
1407,95.3412,278.917,106.611,50.7759,67.3527,50.0738,3.55771,1.09514,1.31049,1.57252,19.1614,27.9952,0.275885
1408,66.4912,179.684,83.1421,45.8875,28.178,20.8057,0.434305,0.430222,0.145249,0.610312,8.41945,7.14525,2.70646
1409,20.688,120.321,22.1677,35.9849,58.2816,32.8398,0.300441,0.0905624,0.222893,0.297626,0.296528,0.557723,0.0306897
1410,3.98045,37.1341,6.50069,4.02901,26.0763,5.04569,0.329199,0.214584,0.0972574,0.173446,0.778057,0.734098,0.192215
1411,1.68037,7.6,1.70707,1.0858,0.317358,0.998246,0.0131156,0.0145677,0.00556975,0.025685,0.0159797,0.0644629,0.0113067
1412,22.4109,65.5572,44.472,22.4102,18.6325,24.3786,0.359034,0.262675,0.161163,0.29456,0.120386,0.124867,0.185431
1413,77.9214,175.695,73.9522,52.1509,101.853,87.7173,1.39744,0.501731,1.18344,1.24573,2.22287,2.7718,0.0226135
1414,2.32924,30.518,4.03699,1.45789,2.87517,1.29186,0.34367,0.00266775,0.13839,0.082526,0.972318,1.02815,0.0226135
1415,30.7267,137.481,30.5224,31.1407,35.9218,21.9419,1.07288,0.35786,0.0756928,0.402305,2.85432,2.5936,0.0549185
1416,106.686,452.369,136.245,137.118,78.6391,68.8972,0.342839,0.0414481,0.0772429,0.0414299,5.57312,0.404894,0.786466
1417,0.706737,22.5499,2.17195,1.0918,4.19971,0.746353,0.00359777,0.00860502,0.0415333,0.117083,0.529284,0.845832,0.0
1418,11.8172,56.2959,8.59172,9.60981,1.86258,2.03189,0.0699043,0.0079709,0.0219816,0.0501008,0.105449,0.163706,0.0226135
1419,1.754,33.8711,3.87812,6.59845,11.0005,4.88378,0.262568,0.05582,0.17744,0.133999,0.873763,1.06177,0.0
1420,64.2802,160.044,50.5342,27.5037,74.9297,29.6227,0.299667,0.0699248,0.140649,0.0641306,0.087448,0.166406,0.0282669
1421,132.732,401.893,142.826,134.38,79.4334,58.8921,2.32235,1.05771,0.86593,2.86049,12.9377,15.5894,1.9278
1422,46.8892,162.908,33.8289,24.2826,62.6497,35.508,0.326866,0.382232,0.353178,0.336991,3.02606,4.34269,0.100146
1423,99.2477,262.81,100.367,41.5469,36.5889,21.1267,0.386133,0.380521,1.04678,0.436011,5.02366,5.10861,0.460346
1424,0.575545,10.9333,2.6776,4.26298,2.45571,1.3427,0.0648361,0.121496,0.0208588,0.0397188,0.341291,0.645004,0.0113067
1425,19.1671,67.7989,15.0617,10.0028,10.878,4.16951,0.185163,0.173072,0.00361545,0.301898,0.91947,0.253726,0.0226135
1426,32.8552,115.211,29.7699,18.0272,33.1652,20.3628,0.12486,0.236169,0.205655,0.437074,3.84428,4.82426,0.134066
1427,32.7079,107.81,38.6969,44.823,65.7742,54.4126,0.0818523,0.0298445,0.108286,0.232602,0.0101855,0.0184773,0.0226135
1428,0.984754,3.80452,0.568079,3.33469,3.42317,3.32987,0.0142454,0.00568139,0.00635684,0.0582626,0.171222,0.410648,0.0
1429,0.215678,14.3194,2.89197,2.42946,0.948175,0.208292,0.0528954,0.0158283,0.00144618,0.0102234,0.513505,1.31776,0.0
1430,0.0786783,11.7484,0.248027,2.65403,1.9339,1.44892,0.0477337,0.0655469,0.00731814,0.0327496,0.191745,0.215742,0.0113067
1431,0.0713417,4.87751,0.486623,4.45396,1.54222,0.60492,0.0442759,0.0269086,0.0333868,0.0304266,0.232443,0.324995,0.0113067
1432,0.84,6.55138,0.301959,2.95184,5.94649,2.59483,0.0148114,0.0307235,0.00072309,0.0459887,0.0611478,0.039099,0.0
1433,0.449405,19.3642,2.19229,1.47207,0.568054,3.91583,0.0736799,0.00810492,0.00656624,0.00311818,0.0244591,0.116029,0.0113067
1434,71.0161,232.504,69.9842,68.5517,46.1482,27.4667,0.121114,0.0487144,0.211483,0.283211,2.37048,2.29367,0.239138
1435,2.43205,10.8979,1.37776,7.83456,0.627018,0.550824,0.0381465,0.00372337,0.071334,0.0150353,0.0658498,0.451247,0.0
1436,129.758,381.525,149.838,109.217,92.1989,75.291,0.747311,0.585138,0.498436,0.538566,1.39063,3.62965,0.488349
1437,17.9894,87.4966,19.4759,27.0526,40.2982,27.1139,0.223511,0.237987,0.100926,0.232233,0.264314,0.120684,0.0866851
1438,3.33875,23.7844,0.907418,9.68901,3.54693,4.80103,0.138662,0.0938247,0.03476,0.122862,0.505494,0.905799,0.192215
1439,183.58,635.138,211.523,204.595,186.873,148.879,1.03101,0.25938,1.2302,0.891852,3.59747,5.37862,0.0209983
1440,131.935,305.961,102.24,43.4473,123.827,73.8338,1.55651,0.258388,1.03159,1.19396,3.3401,8.59177,0.124374
1441,18.8145,90.889,20.6697,21.4754,71.3098,36.0981,0.179988,0.00791999,0.498636,0.554377,0.917792,1.19519,0.0339203
1442,10.7437,40.3582,14.2763,13.4318,28.049,13.3073,0.190615,0.000655545,0.151488,0.0274594,0.150463,0.663695,0.0113067
1443,30.1835,94.5584,29.2941,27.1856,40.4727,39.7481,0.181801,0.0801883,0.506287,0.189213,0.824083,2.04535,0.0113067
1444,6.81831,41.0673,13.7828,15.4997,11.3993,10.0754,0.600243,0.11618,0.584898,0.944853,2.5443,6.45504,0.113068
1445,16.6619,78.4036,11.2871,18.8028,3.99567,1.39399,0.191692,0.459435,0.105817,0.0590445,0.0970091,0.138489,0.181554
1446,202.038,548.643,250.955,160.152,162.77,139.583,9.72367,2.10603,4.8469,5.17235,26.4881,39.0371,0.117913
1447,19.7505,108.728,19.4881,17.851,29.6951,19.6681,0.140988,0.15238,0.0719821,0.224816,2.0953,2.73229,0.323373
1448,9.03377,43.0422,23.8098,9.20283,35.5785,16.9719,0.0960538,0.0419686,0.0500293,0.144622,1.34642,2.04837,0.032305
1449,16.9792,57.5008,19.0057,23.9912,42.3652,36.9528,0.0063487,0.0740155,0.531575,0.664226,0.00126797,0.0722625,0.0
1450,10.3004,50.0847,22.6216,14.6457,18.7362,12.5709,0.0543764,0.0473896,0.00840908,0.0255283,0.0304987,0.0156876,0.0113067
1451,0.692688,8.30822,1.0389,1.15088,2.92717,0.364574,0.0358636,0.0111812,0.00144618,0.038097,0.84771,0.520949,0.0113067
1452,28.5543,91.7017,26.8399,42.5262,84.0167,53.1437,1.24888,1.04246,1.19701,2.49972,1.04693,2.04499,0.045227
1453,13.1708,77.4106,22.723,16.7866,22.5626,22.5042,0.382463,0.0371157,0.275871,1.48694,1.33174,3.58638,0.045227
1454,0.72894,6.23269,1.38191,0.702184,2.83566,0.0804935,0.00777849,0.0220336,0.0109415,0.0371456,0.234764,0.203477,0.0
1455,3.44415,8.47948,2.41154,5.38413,6.94096,6.41785,0.000866294,0.000655545,0.0,0.00532802,0.00269789,0.000479281,0.0113067
1456,1.48287,20.5111,3.47546,2.8321,6.00295,3.24666,0.215594,0.032721,0.0336504,0.0867214,2.14441,2.50848,0.0
1457,9.92,54.8246,11.2973,3.71217,19.1156,9.62029,0.131415,0.0438832,0.0189488,0.263911,0.968672,0.925276,0.0759167
